"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","14,093,000","763,000","13,330,000","0","1,200,000","-1,200,000","8,169,000","6,810,000","1,359,000","17,581,000",
="0056","元大高股息      ","29,000","0","29,000","0","0","0","774,000","774,000","0","803,000",
="006206","元大上證50      ","212,000","1,000,000","-788,000","0","0","0","3,139,000","2,323,000","816,000","719,000",
="006207","FH滬深          ","0","0","0","0","400,000","-400,000","1,502,000","1,230,000","272,000","558,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,291,205","814,000","477,205","336,795",
="0053","元大電子        ","40,000","0","40,000","0","0","0","36,000","36,000","0","76,000",
="0055","元大MSCI金融    ","0","0","0","0","120,000","-120,000","228,000","200,000","28,000","52,000",
="0054","元大台商50      ","13,000","0","13,000","0","0","0","12,000","12,000","0","25,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","1,536,000","780,000","756,000","24,000",
="006208","富邦台50        ","0","0","0","0","0","0","15,000","15,000","0","15,000",
="0057","富邦摩台        ","0","442,000","-442,000","0","0","0","446,000","446,000","0","4,000",
="0052","富邦科技        ","4,000","0","4,000","0","0","0","4,000","1,000","3,000","2,000",
="0051","元大中型100     ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","1,000","2,000","-1,000",
="006205","富邦上証        ","0","0","0","0","0","0","6,322,000","3,148,000","3,174,000","-26,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
