"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0061","元大寶滬深      ","20,015,000","10,000","20,005,000","715,000","250,000","465,000","-2,102,000","774,000","330,000","444,000","11,167,000","13,713,000","-2,546,000","18,368,000",
="00633L","富邦上証正2     ","0","0","0","0","0","0","16,470,000","315,000","420,000","-105,000","18,509,000","1,934,000","16,575,000","16,470,000",
="006207","FH滬深          ","0","20,000","-20,000","2,568,000","0","2,568,000","2,053,000","640,000","0","640,000","7,088,000","5,675,000","1,413,000","4,601,000",
="006206","元大上證50      ","2,000","0","2,000","0","0","0","2,810,000","0","291,000","-291,000","6,975,000","3,874,000","3,101,000","2,812,000",
="006205","富邦上証        ","0","0","0","4,555,000","0","4,555,000","-3,501,000","0","310,000","-310,000","5,604,000","8,795,000","-3,191,000","1,054,000",
="0050","元大台灣50      ","456,000","117,000","339,000","0","0","0","-290,000","644,000","7,000","637,000","2,367,000","3,294,000","-927,000","49,000",
="008201","BP上證50        ","0","0","0","0","0","0","37,700","0","0","0","37,700","0","37,700","37,700",
="0060","新台灣          ","0","0","0","0","0","0","23,000","0","0","0","26,000","3,000","23,000","23,000",
="006204","永豐臺灣加權    ","8,000","0","8,000","0","0","0","0","0","0","0","2,000","2,000","0","8,000",
="006203","元大MSCI台灣    ","21,000","0","21,000","0","0","0","-14,000","0","0","0","2,000","16,000","-14,000","7,000",
="0053","元大電子        ","0","0","0","0","0","0","2,000","0","0","0","4,000","2,000","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0054","元大台商50      ","0","0","0","0","0","0","-2,000","0","0","0","2,000","4,000","-2,000","-2,000",
="0059","富邦金融        ","0","0","0","0","0","0","-4,000","0","0","0","2,000","6,000","-4,000","-4,000",
="0052","富邦科技        ","0","0","0","0","0","0","-5,000","0","0","0","2,000","7,000","-5,000","-5,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-8,000","0","0","0","13,000","21,000","-8,000","-8,000",
="0056","元大高股息      ","0","0","0","0","0","0","-12,000","199,000","0","199,000","85,000","296,000","-211,000","-12,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-22,000","0","0","0","0","22,000","-22,000","-22,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-431,000","0","28,000","-28,000","235,000","638,000","-403,000","-431,000",
="00632R","元大台灣50反1   ","0","0","0","0","0","0","-2,090,000","319,000","457,000","-138,000","1,228,000","3,180,000","-1,952,000","-2,090,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-3,638,000","0","0","0","6,926,000","10,564,000","-3,638,000","-3,638,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
