"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","340,000","0","340,000","1,745,000","0","1,745,000","8,541,000","997,000","571,000","426,000","27,172,000","19,057,000","8,115,000","10,626,000",
="00633L","富邦上証正2     ","274,000","281,000","-7,000","796,000","0","796,000","6,472,000","332,000","370,000","-38,000","39,701,000","33,191,000","6,510,000","7,261,000",
="0050","元大台灣50      ","1,857,000","232,000","1,625,000","0","0","0","1,089,000","1,905,000","206,000","1,699,000","1,532,000","2,142,000","-610,000","2,714,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","1,552,000","50,000","0","50,000","1,502,000","0","1,502,000","1,552,000",
="006206","元大上證50      ","0","0","0","0","0","0","1,246,000","50,000","100,000","-50,000","4,095,000","2,799,000","1,296,000","1,246,000",
="0056","元大高股息      ","4,000","0","4,000","0","0","0","824,000","0","0","0","824,000","0","824,000","828,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","602,000","10,000","789,000","-779,000","1,879,000","498,000","1,381,000","602,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","594,000","0","0","0","3,272,000","2,678,000","594,000","594,000",
="00636","國泰中國A50     ","10,000","0","10,000","0","0","0","559,000","50,000","0","50,000","7,854,000","7,345,000","509,000","569,000",
="00639","富邦深100       ","0","0","0","0","0","0","491,000","2,022,000","50,000","1,972,000","1,086,000","2,567,000","-1,481,000","491,000",
="0054","元大台商50      ","0","0","0","0","0","0","72,000","0","0","0","74,000","2,000","72,000","72,000",
="0053","元大電子        ","0","0","0","0","0","0","8,000","0","0","0","9,000","1,000","8,000","8,000",
="0051","元大中型100     ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","1,000","0","0","0","145,000","144,000","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","15,000","16,000","-1,000","-1,000",
="0060","新台灣          ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-1,070","0","0","0","1,000","2,070","-1,070","-1,070",
="008201","BP上證50        ","0","0","0","0","0","0","-1,900","0","0","0","100","2,000","-1,900","-1,900",
="006203","元大MSCI台灣    ","5,000","5,000","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","-3,000","0","0","0","1,000","4,000","-3,000","-3,000",
="0058","富邦發達        ","0","0","0","0","0","0","-3,000","0","0","0","2,000","5,000","-3,000","-3,000",
="0059","富邦金融        ","0","0","0","0","0","0","-4,000","0","0","0","2,000","6,000","-4,000","-4,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-8,000","0","0","0","2,000","10,000","-8,000","-8,000",
="00642U","元大S&P石油     ","4,000","0","4,000","0","0","0","-162,000","0","0","0","2,192,000","2,354,000","-162,000","-158,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","-311,000","0","0","0","3,268,000","3,579,000","-311,000","-311,000",
="0061","元大寶滬深      ","17,000","75,000","-58,000","0","0","0","-657,000","2,260,000","650,000","1,610,000","3,902,000","6,169,000","-2,267,000","-715,000",
="006205","富邦上証        ","0","0","0","0","0","0","-717,000","787,000","280,000","507,000","2,970,000","4,194,000","-1,224,000","-717,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","-1,106,000","200,000","0","200,000","7,343,000","8,649,000","-1,306,000","-1,106,000",
="00634R","富邦上証反1     ","138,000","88,000","50,000","0","0","0","-2,525,000","1,564,000","180,000","1,384,000","2,613,000","6,522,000","-3,909,000","-2,475,000",
="006207","FH滬深          ","20,000","0","20,000","0","0","0","-3,031,000","191,000","804,000","-613,000","927,000","3,345,000","-2,418,000","-3,011,000",
="00632R","元大台灣50反1   ","78,000","2,466,000","-2,388,000","0","0","0","-10,096,000","3,396,000","2,804,000","592,000","1,274,000","11,962,000","-10,688,000","-12,484,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
