"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","5,963,000","201,000","5,762,000","0","0","0","4,186,000","1,752,000","2,434,000","5,080,000",
="0055","元大MSCI金融    ","630,000","0","630,000","0","0","0","354,000","249,000","105,000","774,000",
="0056","元大高股息      ","5,000","0","5,000","0","0","0","218,000","145,000","73,000","77,000",
="006204","永豐臺灣加權    ","0","502,000","-502,000","0","0","0","591,000","578,000","13,000","63,000",
="0053","元大電子        ","12,000","0","12,000","0","0","0","34,000","34,000","0","46,000",
="0054","元大台商50      ","36,000","0","36,000","0","0","0","0","0","0","36,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","31,000","31,000","0","31,000",
="0059","富邦金融        ","19,000","0","19,000","0","0","0","0","0","0","19,000",
="0058","富邦發達        ","0","0","0","0","0","0","14,000","14,000","0","14,000",
="0051","元大中型100     ","7,000","0","7,000","0","0","0","0","0","0","7,000",
="0057","富邦摩台        ","0","0","0","0","0","0","194,000","98,000","96,000","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="006207","FH滬深          ","44,000","64,000","-20,000","0","0","0","2,217,000","842,000","1,375,000","-553,000",
="006205","富邦上証        ","0","128,000","-128,000","100,000","0","100,000","6,160,000","2,101,000","4,059,000","-1,986,000",
="006206","元大上證50      ","0","1,909,000","-1,909,000","0","0","0","10,033,000","3,942,000","6,091,000","-4,058,000",
="0061","元大寶滬深      ","438,000","4,790,000","-4,352,000","713,000","0","713,000","7,013,000","1,892,000","5,121,000","-6,868,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
