"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","518,000","1,500,000","-982,000","0","0","0","10,779,000","9,716,000","1,063,000","7,671,000",
="0055","元大MSCI金融    ","1,779,000","100,000","1,679,000","0","900,000","-900,000","6,168,000","6,116,000","52,000","6,843,000",
="0061","元大寶滬深      ","882,000","0","882,000","0","951,000","-951,000","8,143,000","5,019,000","3,124,000","1,826,000",
="0056","元大高股息      ","6,000","0","6,000","0","0","0","799,000","749,000","50,000","705,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","346,900","297,000","49,900","247,100",
="0051","元大中型100     ","215,000","0","215,000","0","0","0","0","0","0","215,000",
="0053","元大電子        ","82,000","0","82,000","0","0","0","0","0","0","82,000",
="0054","元大台商50      ","67,000","0","67,000","0","0","0","0","0","0","67,000",
="0052","富邦科技        ","57,000","0","57,000","0","0","0","5,000","0","5,000","52,000",
="0059","富邦金融        ","44,000","7,000","37,000","0","0","0","17,000","0","17,000","20,000",
="006208","富邦台50        ","0","0","0","0","0","0","27,000","21,000","6,000","15,000",
="006203","元大MSCI台灣    ","2,000","0","2,000","0","0","0","7,000","7,000","0","9,000",
="0057","富邦摩台        ","7,000","0","7,000","0","0","0","0","0","0","7,000",
="0060","新台灣          ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0058","富邦發達        ","6,000","0","6,000","0","0","0","15,000","0","15,000","-9,000",
="006207","FH滬深          ","0","0","0","0","0","0","713,000","194,000","519,000","-325,000",
="006206","元大上證50      ","60,000","9,000","51,000","0","0","0","2,716,000","1,075,000","1,641,000","-515,000",
="006205","富邦上証        ","0","1,100,000","-1,100,000","0","355,000","-355,000","6,136,000","3,305,000","2,831,000","-981,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
