"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","373,000","910,000","-537,000","30,000","0","30,000","20,669,000","15,163,000","5,506,000","9,150,000",
="006206","元大上證50      ","445,000","0","445,000","0","0","0","8,816,000","7,405,000","1,411,000","6,439,000",
="006205","富邦上証        ","272,000","0","272,000","0","0","0","17,205,000","11,673,000","5,532,000","6,413,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","7,276,000","3,896,000","3,380,000","516,000",
="006207","FH滬深          ","3,000","3,000","0","0","0","0","6,505,000","3,391,000","3,114,000","277,000",
="0055","元大MSCI金融    ","0","0","0","0","40,000","-40,000","136,000","113,000","23,000","50,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","9,000","8,000","1,000","7,000",
="006208","富邦台50        ","0","0","0","0","0","0","3,000","1,000","2,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0051","元大中型100     ","0","0","0","0","0","0","17,000","7,000","10,000","-3,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0053","元大電子        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0054","元大台商50      ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="0059","富邦金融        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="0057","富邦摩台        ","0","0","0","0","0","0","25,000","7,000","18,000","-11,000",
="0056","元大高股息      ","0","0","0","0","0","0","143,000","0","143,000","-143,000",
="00632R","元大台灣50反1   ","50,000","0","50,000","0","0","0","9,110,000","2,162,000","6,948,000","-4,736,000",
="0050","元大台灣50      ","460,000","4,547,000","-4,087,000","0","0","0","5,691,000","2,519,000","3,172,000","-4,740,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
