"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","9,427,000","3,000","9,424,000","0","0","0","15,971,000","140,000","0","140,000","17,682,000","1,851,000","15,831,000","25,395,000",
="00640L","富邦日本正2     ","884,000","0","884,000","0","0","0","5,158,000","450,000","198,000","252,000","7,929,000","3,023,000","4,906,000","6,042,000",
="00634R","富邦上証反1     ","0","298,000","-298,000","0","0","0","1,169,000","175,000","58,000","117,000","1,621,000","569,000","1,052,000","871,000",
="0050","元大台灣50      ","1,946,000","307,000","1,639,000","0","0","0","-908,000","340,000","143,000","197,000","1,296,000","2,401,000","-1,105,000","731,000",
="00646","元大S&P500      ","0","0","0","0","0","0","728,000","0","0","0","728,000","0","728,000","728,000",
="00652","富邦印度        ","244,000","0","244,000","0","0","0","343,000","0","0","0","1,501,000","1,158,000","343,000","587,000",
="00653L","富邦印度正2     ","13,000","26,000","-13,000","0","0","0","355,000","0","30,000","-30,000","1,530,000","1,145,000","385,000","342,000",
="00645","富邦日本        ","1,460,000","25,000","1,435,000","0","0","0","-1,115,000","0","0","0","542,000","1,657,000","-1,115,000","320,000",
="00638R","元大滬深300反1  ","49,000","0","49,000","0","0","0","230,000","0","0","0","726,000","496,000","230,000","279,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","266,000","0","0","0","392,000","126,000","266,000","266,000",
="00649","FH香港          ","120,000","0","120,000","0","0","0","77,000","0","0","0","113,000","36,000","77,000","197,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","188,000","0","0","0","331,000","143,000","188,000","188,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","104,000","0","0","0","1,809,000","1,705,000","104,000","104,000",
="00650L","FH香港正2       ","100,000","202,000","-102,000","0","0","0","194,000","0","0","0","679,000","485,000","194,000","92,000",
="00636","國泰中國A50     ","0","25,000","-25,000","0","0","0","110,000","0","102,000","-102,000","710,000","498,000","212,000","85,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","19,000","0","17,000","-17,000","165,000","129,000","36,000","19,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","12,000",
="0054","元大台商50      ","0","0","0","0","0","0","9,000","0","0","0","11,000","2,000","9,000","9,000",
="0053","元大電子        ","0","0","0","0","0","0","3,000","0","0","0","13,000","10,000","3,000","3,000",
