"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00633L","富邦上証正2     ","1,032,000","809,000","223,000","0","0","0","0","0","0","3,206,000","25,000","100,000","-75,000","11,452,000","8,171,000","3,281,000","3,429,000",
="00672L","元大S&P原油正2  ","1,752,000","0","1,752,000","0","0","0","0","0","0","77,000","188,000","0","188,000","1,738,000","1,849,000","-111,000","1,829,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","1,790,000","0","0","0","1,795,000","5,000","1,790,000","1,790,000",
="00631L","元大台灣50正2   ","992,000","0","992,000","0","0","0","0","0","0","623,000","82,000","68,000","14,000","989,000","380,000","609,000","1,615,000",
="00642U","元大S&P石油     ","797,000","365,000","432,000","0","0","0","0","0","0","899,000","0","0","0","1,059,000","160,000","899,000","1,331,000",
="0050","元大台灣50      ","442,000","396,000","46,000","0","0","0","550,000","0","550,000","330,000","34,000","256,000","-222,000","866,000","314,000","552,000","926,000",
="0056","元大高股息      ","0","0","0","0","0","0","750,000","0","750,000","66,000","0","0","0","66,000","0","66,000","816,000",
="00634R","富邦上証反1     ","0","15,000","-15,000","0","0","0","0","0","0","422,000","0","0","0","568,000","146,000","422,000","407,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","325,000","0","0","0","642,000","317,000","325,000","325,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","198,000","0","0","0","294,000","96,000","198,000","198,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","83,000","0","0","0","98,000","15,000","83,000","83,000",
="00692","富邦公司治理    ","1,000","0","1,000","0","0","0","0","0","0","77,000","0","0","0","537,000","460,000","77,000","78,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","77,000","0","0","0","82,000","5,000","77,000","77,000",
="00640L","富邦日本正2     ","2,000","0","2,000","0","0","0","0","0","0","50,000","0","0","0","550,000","500,000","50,000","52,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","52,000","0","0","0","122,000","70,000","52,000","52,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","48,000","0","0","0","52,000","4,000","48,000","48,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","45,000","0","150,000","-150,000","224,000","29,000","195,000","45,000",
