"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","4,609,000","85,000","4,524,000","0","0","0","6,306,000","5,702,000","604,000","9,622,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","7,443,000","4,746,000","2,697,000","2,049,000",
="006206","元大上證50      ","10,000","0","10,000","0","0","0","1,259,000","890,000","369,000","531,000",
="006205","富邦上証        ","145,000","0","145,000","0","0","0","1,471,000","837,000","634,000","348,000",
="006207","FH滬深          ","0","0","0","0","0","0","868,000","575,000","293,000","282,000",
="006203","元大MSCI台灣    ","99,000","0","99,000","0","0","0","40,000","40,000","0","139,000",
="0054","元大台商50      ","20,000","0","20,000","0","0","0","12,000","12,000","0","32,000",
="0053","元大電子        ","26,000","0","26,000","0","0","0","5,000","5,000","0","31,000",
="0057","富邦摩台        ","0","100,000","-100,000","0","0","0","320,000","220,000","100,000","20,000",
="0059","富邦金融        ","0","0","0","0","0","0","15,000","15,000","0","15,000",
="0058","富邦發達        ","0","0","0","0","0","0","13,000","13,000","0","13,000",
="0052","富邦科技        ","0","0","0","0","0","0","7,000","7,000","0","7,000",
="006208","富邦台50        ","0","0","0","0","0","0","46,000","26,000","20,000","6,000",
="006204","永豐臺灣加權    ","760,000","0","760,000","0","0","0","767,778","5,000","762,778","2,222",
="0056","元大高股息      ","27,000","0","27,000","0","0","0","59,000","0","59,000","-32,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","273,000","4,000","269,000","-265,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
