"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","6,417,000","201,000","6,216,000","0","0","0","6,922,000","5,327,000","1,595,000","9,948,000",
="0061","元大寶滬深      ","320,000","0","320,000","0","0","0","13,503,000","8,875,000","4,628,000","4,567,000",
="006205","富邦上証        ","159,000","1,000","158,000","0","0","0","4,772,000","3,443,000","1,329,000","2,272,000",
="0055","元大MSCI金融    ","306,000","0","306,000","0","0","0","767,000","533,000","234,000","605,000",
="006204","永豐臺灣加權    ","0","5,000","-5,000","0","0","0","297,000","264,000","33,000","226,000",
="0056","元大高股息      ","13,000","16,000","-3,000","0","0","0","177,000","177,000","0","174,000",
="006207","FH滬深          ","0","40,000","-40,000","0","0","0","898,000","550,000","348,000","162,000",
="0051","元大中型100     ","64,000","0","64,000","0","0","0","14,000","14,000","0","78,000",
="0054","元大台商50      ","32,000","0","32,000","0","0","0","26,000","26,000","0","58,000",
="0053","元大電子        ","37,000","0","37,000","0","0","0","6,000","6,000","0","43,000",
="006208","富邦台50        ","0","0","0","0","0","0","22,000","22,000","0","22,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","16,000","16,000","0","16,000",
="0057","富邦摩台        ","0","100,000","-100,000","0","0","0","125,000","120,000","5,000","15,000",
="0060","新台灣          ","0","0","0","0","0","0","10,000","10,000","0","10,000",
="006206","元大上證50      ","0","0","0","0","0","0","8,489,000","4,245,000","4,244,000","1,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
