"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","1,111,000","0","1,111,000","0","0","0","0","0","0","4,446,000","0","0","0","4,565,000","119,000","4,446,000","5,557,000",
="0056","元大高股息      ","0","4,000","-4,000","0","0","0","0","306,000","-306,000","4,031,000","400,000","0","400,000","4,125,000","494,000","3,631,000","3,721,000",
="006205","富邦上証        ","1,021,000","58,000","963,000","0","0","0","0","0","0","1,116,000","122,000","62,000","60,000","1,619,000","563,000","1,056,000","2,079,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","1,190,734","0","0","0","2,205,734","1,015,000","1,190,734","1,190,734",
="00673R","元大S&P原油反1  ","0","81,000","-81,000","0","0","0","0","0","0","1,188,000","0","0","0","2,014,000","826,000","1,188,000","1,107,000",
="00635U","元大S&P黃金     ","376,000","0","376,000","0","0","0","0","0","0","463,000","0","0","0","713,000","250,000","463,000","839,000",
="00663L","國泰臺灣加權正2 ","529,000","0","529,000","0","0","0","0","0","0","291,000","0","0","0","744,000","453,000","291,000","820,000",
="00631L","元大台灣50正2   ","383,000","0","383,000","0","0","0","0","0","0","407,000","0","197,000","-197,000","1,829,000","1,225,000","604,000","790,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","773,000","0","0","0","901,000","128,000","773,000","773,000",
="00708L","元大S&P黃金正2  ","854,000","111,000","743,000","0","0","0","0","0","0","-156,000","15,000","1,000,000","-985,000","1,097,000","268,000","829,000","587,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","573,000","0","0","0","597,000","24,000","573,000","573,000",
="00641R","富邦日本反1     ","171,000","0","171,000","0","0","0","0","0","0","223,000","0","0","0","403,000","180,000","223,000","394,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","289,000","13,000","0","13,000","290,000","14,000","276,000","289,000",
="006207","FH滬深          ","472,000","26,000","446,000","0","0","0","0","0","0","-183,840","0","0","0","146,160","330,000","-183,840","262,160",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","248,000","0","0","0","257,000","9,000","248,000","248,000",
="00666R","富邦H股反1      ","5,000","0","5,000","0","0","0","0","0","0","204,000","0","0","0","611,000","407,000","204,000","209,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","203,000","0","0","0","692,000","489,000","203,000","203,000",
="00662","富邦NASDAQ      ","0","6,000","-6,000","0","0","0","0","0","0","204,000","0","0","0","497,000","293,000","204,000","198,000",
="00693U","華頓S&P黃豆     ","0","2,000","-2,000","0","0","0","0","0","0","135,000","0","0","0","147,000","12,000","135,000","133,000",
