"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00677U","富邦VIX         ","20,856,000","3,628,000","17,228,000","0","0","0","0","0","0","10,299,000","80,000","6,439,000","-6,359,000","17,400,000","742,000","16,658,000","27,527,000",
="00632R","元大台灣50反1   ","22,336,000","11,494,000","10,842,000","0","0","0","0","0","0","7,929,000","4,475,000","2,893,000","1,582,000","15,042,000","8,695,000","6,347,000","18,771,000",
="00683L","元大美元指數正2 ","50,000","0","50,000","0","0","0","0","0","0","2,015,000","0","0","0","2,015,000","0","2,015,000","2,065,000",
="00642U","元大S&P石油     ","764,000","0","764,000","0","0","0","0","0","0","1,025,000","0","0","0","1,138,000","113,000","1,025,000","1,789,000",
="00708L","元大S&P黃金正2  ","442,000","0","442,000","0","0","0","0","0","0","1,109,000","25,000","0","25,000","1,280,000","196,000","1,084,000","1,551,000",
="00648R","元大S&P500反1   ","50,000","0","50,000","0","0","0","0","0","0","1,283,000","0","0","0","1,302,000","19,000","1,283,000","1,333,000",
="00664R","國泰臺灣加權反1 ","82,000","0","82,000","0","0","0","0","0","0","1,185,000","0","45,000","-45,000","1,913,000","683,000","1,230,000","1,267,000",
="00669R","國泰美國道瓊反1 ","183,000","36,000","147,000","0","0","0","0","0","0","867,000","0","0","0","1,007,000","140,000","867,000","1,014,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","893,000","0","0","0","1,147,000","254,000","893,000","893,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","881,000","0","0","0","931,000","50,000","881,000","881,000",
="00656R","國泰中國A50反1  ","63,000","0","63,000","0","0","0","0","0","0","795,000","0","0","0","1,056,000","261,000","795,000","858,000",
="00635U","元大S&P黃金     ","700,000","0","700,000","0","0","0","0","0","0","4,000","0","0","0","294,000","290,000","4,000","704,000",
="006207","FH滬深          ","1,316,000","1,000","1,315,000","0","0","0","0","0","0","-684,000","10,000","0","10,000","826,000","1,520,000","-694,000","631,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","563,000","0","0","0","673,000","110,000","563,000","563,000",
="00672L","元大S&P原油正2  ","2,761,000","800,000","1,961,000","0","0","0","0","0","0","-1,583,000","0","150,000","-150,000","6,247,000","7,680,000","-1,433,000","378,000",
="00634R","富邦上証反1     ","52,000","18,000","34,000","0","0","0","0","0","0","342,000","0","0","0","1,715,000","1,373,000","342,000","376,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","136,000","0","0","0","148,000","12,000","136,000","136,000",
="00701","國泰臺灣低波動30","1,000","0","1,000","0","0","0","0","0","0","58,000","0","0","0","84,000","26,000","58,000","59,000",
="00654R","富邦印度反1     ","43,000","0","43,000","0","0","0","0","0","0","7,000","0","0","0","45,000","38,000","7,000","50,000",
="00650L","FH香港正2       ","10,000","9,000","1,000","0","0","0","0","0","0","45,000","0","0","0","65,000","20,000","45,000","46,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","45,000","0","0","0","46,000","1,000","45,000","45,000",
="00666R","富邦H股反1      ","17,000","26,000","-9,000","0","0","0","0","0","0","49,000","0","0","0","62,000","13,000","49,000","40,000",
="00682U","元大美元指數    ","37,000","0","37,000","0","0","0","0","0","0","0","0","0","0","0","0","0","37,000",
="00653L","富邦印度正2     ","149,000","0","149,000","0","0","0","0","0","0","-127,000","0","0","0","34,000","161,000","-127,000","22,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","0","0","0","21,000","0","0","0","21,000","0","21,000","21,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","18,000","0","0","0","18,000","0","18,000","18,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","15,000","0","0","0","160,000","145,000","15,000","15,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","33,000","26,000","7,000","7,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","4,000","2,000","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","15,000","14,000","1,000","1,000",
="00684R","元大美元指數反1 ","0","7,000","-7,000","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","-200","0","0","0","0","200","-200","-200",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","200,000","201,000","-1,000","-1,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","426,000","427,000","-1,000","-1,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","24,000","25,000","-1,000","-1,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","4,000","5,000","-1,000","-1,000",
="00714","群益道瓊美國地產","0","1,000","-1,000","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","-1,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00712","FH富時不動產    ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","205,000","208,000","-3,000","-3,000",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","83,000","86,000","-3,000","-3,000",
="00649","FH香港          ","0","3,000","-3,000","0","0","0","0","0","0","-1,000","0","0","0","26,000","27,000","-1,000","-4,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","-6,000","0","0","0","313,000","319,000","-6,000","-6,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","-7,000","0","0","0","0","7,000","-7,000","-7,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","-8,600","0","0","0","1,300","9,900","-8,600","-8,600",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","1,000","11,000","-10,000","-10,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-17,000","0","0","0","101,000","118,000","-17,000","-17,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","-24,000","0","0","0","2,000","26,000","-24,000","-24,000",
="00700","富邦H股         ","0","22,000","-22,000","0","0","0","0","0","0","-4,000","0","0","0","23,000","27,000","-4,000","-26,000",
="00674R","元大S&P黃金反1  ","0","5,000","-5,000","0","0","0","0","0","0","-23,000","0","0","0","0","23,000","-23,000","-28,000",
="00678","群益NBI生技     ","0","24,000","-24,000","0","0","0","0","0","0","-6,000","0","0","0","322,000","328,000","-6,000","-30,000",
="00660","元大歐洲50      ","0","154,000","-154,000","0","0","0","0","0","0","121,000","0","0","0","155,000","34,000","121,000","-33,000",
="00663L","國泰臺灣加權正2 ","11,000","0","11,000","0","0","0","0","0","0","-45,000","0","0","0","4,000","49,000","-45,000","-34,000",
="006208","富邦台50        ","305","0","305","0","0","0","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-39,695",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","-41,000","0","0","0","27,000","68,000","-41,000","-41,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","-49,000","0","0","0","104,000","153,000","-49,000","-49,000",
="00730","富邦臺灣優質高息","0","0","0","0","0","0","0","0","0","-49,000","0","0","0","71,000","120,000","-49,000","-49,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","-52,000","0","0","0","97,000","149,000","-52,000","-52,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-61,000","0","0","0","62,000","123,000","-61,000","-61,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","-67,000","0","0","0","24,000","91,000","-67,000","-67,000",
="0056","元大高股息      ","0","44,000","-44,000","0","0","0","0","0","0","-25,000","0","0","0","0","25,000","-25,000","-69,000",
="00668","國泰美國道瓊    ","7,000","32,000","-25,000","0","0","0","0","0","0","-73,000","0","0","0","0","73,000","-73,000","-98,000",
="00646","元大S&P500      ","408,000","0","408,000","0","0","0","0","0","0","-513,000","0","0","0","0","513,000","-513,000","-105,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","-107,000","0","0","0","0","107,000","-107,000","-107,000",
="00651R","FH香港反1       ","0","40,000","-40,000","0","0","0","0","0","0","-73,000","0","0","0","212,000","285,000","-73,000","-113,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","380,000","597,000","-217,000","-217,000",
="00659R","國泰日本反1     ","3,000","0","3,000","0","0","0","0","0","0","-223,000","0","0","0","229,000","452,000","-223,000","-220,000",
="00638R","元大滬深300反1  ","0","40,000","-40,000","0","0","0","0","0","0","-225,000","0","0","0","319,000","544,000","-225,000","-265,000",
="00665L","富邦H股正2      ","74,000","190,000","-116,000","0","0","0","0","0","0","-160,000","0","0","0","474,000","634,000","-160,000","-276,000",
="00639","富邦深100       ","2,552,000","762,000","1,790,000","0","0","0","0","0","0","-2,191,000","659,000","3,240,000","-2,581,000","2,218,000","1,828,000","390,000","-401,000",
="00643","群益深証中小    ","1,861,000","93,000","1,768,000","0","0","0","0","0","0","-2,174,000","0","1,975,000","-1,975,000","935,000","1,134,000","-199,000","-406,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","0","0","0","-452,000","0","0","0","108,000","560,000","-452,000","-452,000",
="0061","元大寶滬深      ","10,000","183,000","-173,000","0","0","0","0","0","0","-283,000","0","10,000","-10,000","777,000","1,050,000","-273,000","-456,000",
="00631L","元大台灣50正2   ","77,000","0","77,000","0","0","0","0","0","0","-722,000","95,000","0","95,000","485,000","1,302,000","-817,000","-645,000",
