"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,701,000","1,816,000","-115,000","0","0","0","3,615,000","2,223,000","1,392,000","716,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","605,000","603,000","2,000","601,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","678,005","522,000","156,005","365,995",
="0056","元大高股息      ","2,000","0","2,000","0","0","0","186,000","186,000","0","188,000",
="006203","元大MSCI台灣    ","8,000","0","8,000","0","0","0","62,000","62,000","0","70,000",
="0054","元大台商50      ","3,000","0","3,000","0","0","0","65,000","65,000","0","68,000",
="0053","元大電子        ","6,000","0","6,000","0","0","0","0","0","0","6,000",
="0051","元大中型100     ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","208,000","102,000","106,000","-4,000",
="0059","富邦金融        ","0","0","0","0","0","0","8,000","1,000","7,000","-6,000",
="006207","FH滬深          ","0","0","0","0","0","0","4,321,000","2,017,000","2,304,000","-287,000",
="006206","元大上證50      ","50,000","662,000","-612,000","0","0","0","2,121,000","683,000","1,438,000","-1,367,000",
="0061","元大寶滬深      ","0","150,000","-150,000","0","0","0","2,190,000","394,000","1,796,000","-1,552,000",
="006205","富邦上証        ","1,000","1,193,000","-1,192,000","0","0","0","4,653,000","1,714,000","2,939,000","-2,417,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
