"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00672L","元大S&P原油正2  ","3,215,000","0","3,215,000","0","0","0","11,635,000","0","0","0","11,635,000","0","11,635,000","14,850,000",
="00637L","元大滬深300正2  ","3,931,000","1,062,000","2,869,000","2,426,000","0","2,426,000","7,411,000","0","950,000","-950,000","14,989,000","6,628,000","8,361,000","12,706,000",
="00633L","富邦上証正2     ","3,702,000","3,897,000","-195,000","121,000","0","121,000","3,980,000","2,465,000","0","2,465,000","6,460,000","4,945,000","1,515,000","3,906,000",
="0050","元大台灣50      ","1,537,000","204,000","1,333,000","0","0","0","1,871,000","27,000","1,000","26,000","2,238,000","393,000","1,845,000","3,204,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","2,730,000","0","0","0","3,290,000","560,000","2,730,000","2,730,000",
="00640L","富邦日本正2     ","346,000","0","346,000","0","0","0","1,888,000","0","0","0","2,268,000","380,000","1,888,000","2,234,000",
="00642U","元大S&P石油     ","197,000","0","197,000","0","0","0","1,559,000","0","0","0","1,734,000","175,000","1,559,000","1,756,000",
="00665L","富邦H股正2      ","394,000","0","394,000","0","0","0","1,249,000","0","44,000","-44,000","1,917,000","624,000","1,293,000","1,643,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","1,473,000","48,000","53,000","-5,000","2,644,000","1,166,000","1,478,000","1,473,000",
="00669R","國泰美國道瓊反1 ","125,000","0","125,000","0","0","0","1,255,000","0","60,000","-60,000","2,282,000","967,000","1,315,000","1,380,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","1,136,000","0","0","0","2,108,000","972,000","1,136,000","1,136,000",
="0056","元大高股息      ","0","0","0","0","0","0","1,012,000","0","0","0","1,012,000","0","1,012,000","1,012,000",
="00657","國泰日經225     ","0","110,000","-110,000","0","0","0","814,000","0","0","0","923,000","109,000","814,000","704,000",
="00653L","富邦印度正2     ","335,000","0","335,000","0","0","0","241,000","0","24,000","-24,000","699,000","434,000","265,000","576,000",
="00639","富邦深100       ","320,000","0","320,000","0","0","0","61,000","240,000","0","240,000","849,000","1,028,000","-179,000","381,000",
="00643","群益深証中小    ","0","0","0","0","0","0","362,000","0","0","0","622,000","260,000","362,000","362,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","352,000","70,000","212,000","-142,000","588,000","94,000","494,000","352,000",
="00650L","FH香港正2       ","291,000","0","291,000","0","0","0","-87,000","7,000","22,000","-15,000","28,000","100,000","-72,000","204,000",
="00678","群益NBI生技     ","0","0","0","0","0","0","203,000","15,000","0","15,000","1,145,000","957,000","188,000","203,000",
="00675L","富邦臺灣加權正2 ","2,000","0","2,000","0","0","0","198,000","0","0","0","3,397,000","3,199,000","198,000","200,000",
="006207","FH滬深          ","280,000","111,000","169,000","0","0","0","29,000","0","0","0","202,000","173,000","29,000","198,000",
="00658L","國泰日本正2     ","19,000","0","19,000","0","0","0","126,000","0","0","0","224,000","98,000","126,000","145,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","117,000","5,000","0","5,000","112,000","0","112,000","117,000",
="0059","富邦金融        ","0","0","0","0","0","0","82,000","0","0","0","82,000","0","82,000","82,000",
="00638R","元大滬深300反1  ","59,000","0","59,000","0","0","0","2,000","0","0","0","2,000","0","2,000","61,000",
="0054","元大台商50      ","0","0","0","0","0","0","50,000","0","0","0","50,000","0","50,000","50,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","33,000","0","0","0","33,000","0","33,000","33,000",
="00667","元大韓國        ","0","0","0","0","0","0","29,000","0","0","0","35,000","6,000","29,000","29,000",
="006206","元大上證50      ","0","0","0","0","0","0","27,000","0","0","0","203,000","176,000","27,000","27,000",
="0053","元大電子        ","0","0","0","0","0","0","25,000","0","0","0","25,000","0","25,000","25,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","20,000","0","0","0","100,000","80,000","20,000","20,000",
="00646","元大S&P500      ","0","0","0","0","0","0","18,000","0","0","0","18,000","0","18,000","18,000",
="00649","FH香港          ","0","0","0","0","0","0","7,000","0","0","0","115,000","108,000","7,000","7,000",
="0052","富邦科技        ","0","0","0","0","0","0","3,000","0","0","0","4,000","1,000","3,000","3,000",
="00661","元大日經225     ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","3,000","1,000","1,000","0","117,000","114,000","3,000","3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="008201","BP上證50        ","0","0","0","0","0","0","800","0","0","0","800","0","800","800",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","35,000","35,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="0051","元大中型100     ","0","0","0","0","0","0","-2,000","0","0","0","2,000","4,000","-2,000","-2,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-4,000","0","0","0","50,000","54,000","-4,000","-4,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","-6,000","0","0","0","111,000","117,000","-6,000","-6,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","-22,000","0","52,000","-52,000","58,000","28,000","30,000","-22,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","-26,000","14,000","0","14,000","286,000","326,000","-40,000","-26,000",
="00645","富邦日本        ","0","112,000","-112,000","0","0","0","79,000","0","0","0","105,000","26,000","79,000","-33,000",
="00635U","元大S&P黃金     ","0","2,000","-2,000","0","0","0","-32,000","23,000","589,000","-566,000","1,192,000","658,000","534,000","-34,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","-71,000","0","0","0","940,000","1,011,000","-71,000","-71,000",
="00680L","元大美債20正2   ","0","1,000","-1,000","0","0","0","-81,000","0","0","0","44,000","125,000","-81,000","-82,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","-109,000","0","20,000","-20,000","314,000","403,000","-89,000","-109,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","-110,000","1,000","1,000","0","411,000","521,000","-110,000","-110,000",
="00652","富邦印度        ","0","0","0","0","0","0","-136,000","0","0","0","198,000","334,000","-136,000","-136,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-320,000","0","0","0","14,000","334,000","-320,000","-320,000",
="00634R","富邦上証反1     ","0","87,000","-87,000","0","0","0","-311,000","0","172,000","-172,000","4,000","143,000","-139,000","-398,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","-495,000","0","0","0","0","495,000","-495,000","-495,000",
="00641R","富邦日本反1     ","0","2,000","-2,000","0","0","0","-623,000","0","0","0","144,000","767,000","-623,000","-625,000",
="00677U","富邦VIX         ","0","250,000","-250,000","0","0","0","-480,000","0","0","0","1,321,000","1,801,000","-480,000","-730,000",
="006205","富邦上証        ","0","186,000","-186,000","0","0","0","-900,000","0","110,000","-110,000","819,000","1,609,000","-790,000","-1,086,000",
="00664R","國泰臺灣加權反1 ","0","133,000","-133,000","0","0","0","-1,314,000","320,000","261,000","59,000","1,957,000","3,330,000","-1,373,000","-1,447,000",
="00673R","元大S&P原油反1  ","0","122,000","-122,000","0","0","0","-1,694,000","0","86,000","-86,000","342,000","1,950,000","-1,608,000","-1,816,000",
="00676R","富邦臺灣加權反1 ","0","21,000","-21,000","0","0","0","-2,756,000","0","0","0","6,200,000","8,956,000","-2,756,000","-2,777,000",
="00636","國泰中國A50     ","0","845,000","-845,000","0","0","0","-2,141,000","0","80,000","-80,000","669,000","2,730,000","-2,061,000","-2,986,000",
="00632R","元大台灣50反1   ","54,000","7,031,000","-6,977,000","0","0","0","-6,452,000","4,220,000","500,000","3,720,000","7,019,000","17,191,000","-10,172,000","-13,429,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
