"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","2,460,000","500,000","1,960,000","0","0","0","18,649,000","13,696,000","4,953,000","10,703,000",
="0050","元大台灣50      ","6,367,000","878,000","5,489,000","0","0","0","7,971,000","5,937,000","2,034,000","9,392,000",
="006205","富邦上証        ","0","0","0","0","100,000","-100,000","7,268,000","4,140,000","3,128,000","912,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","1,200,000","717,000","483,000","234,000",
="0059","富邦金融        ","26,000","0","26,000","0","0","0","88,000","87,000","1,000","112,000",
="0056","元大高股息      ","0","0","0","0","0","0","479,000","266,000","213,000","53,000",
="006208","富邦台50        ","0","0","0","0","0","0","26,000","23,000","3,000","20,000",
="0057","富邦摩台        ","7,000","0","7,000","0","0","0","0","0","0","7,000",
="0052","富邦科技        ","4,000","0","4,000","0","0","0","0","0","0","4,000",
="006203","元大MSCI台灣    ","4,000","0","4,000","0","0","0","1,000","0","1,000","3,000",
="0053","元大電子        ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="0080","恒中國          ","200","0","200","0","0","0","0","0","0","200",
="006204","永豐臺灣加權    ","25,000","301,000","-276,000","0","0","0","513,000","366,000","147,000","-57,000",
="006207","FH滬深          ","0","103,000","-103,000","0","0","0","2,005,000","996,000","1,009,000","-116,000",
="006206","元大上證50      ","0","890,000","-890,000","0","0","0","4,288,000","2,356,000","1,932,000","-466,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
