"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","1,165,000","436,000","729,000","0","0","0","15,532,000","11,457,000","4,075,000","8,111,000",
="006206","元大上證50      ","455,000","0","455,000","0","1,320,000","-1,320,000","5,477,000","3,249,000","2,228,000","156,000",
="0057","富邦摩台        ","0","0","0","0","0","0","22,000","22,000","0","22,000",
="0053","元大電子        ","0","0","0","0","0","0","12,000","12,000","0","12,000",
="0058","富邦發達        ","0","0","0","0","0","0","10,000","10,000","0","10,000",
="0059","富邦金融        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0051","元大中型100     ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0054","元大台商50      ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0056","元大高股息      ","0","0","0","0","0","0","10,000","0","10,000","-10,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","395,000","174,000","221,000","-47,000",
="006207","FH滬深          ","0","121,000","-121,000","0","0","0","1,035,000","549,000","486,000","-58,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","393,000","83,000","310,000","-227,000",
="006205","富邦上証        ","0","0","0","0","1,589,000","-1,589,000","6,951,000","4,100,000","2,851,000","-340,000",
="0050","元大台灣50      ","355,000","3,663,000","-3,308,000","0","0","0","4,683,000","1,845,000","2,838,000","-4,301,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
