"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,042,000","1,033,000","9,000","1,024,000",
="0050","元大台灣50      ","400,000","242,000","158,000","0","0","0","5,595,000","2,988,000","2,607,000","539,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","175,000","138,000","37,000","101,000",
="0056","元大高股息      ","0","0","0","0","0","0","77,000","77,000","0","77,000",
="0058","富邦發達        ","0","0","0","0","0","0","77,000","77,000","0","77,000",
="0054","元大台商50      ","0","0","0","0","0","0","11,000","11,000","0","11,000",
="0053","元大電子        ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="006208","富邦台50        ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0057","富邦摩台        ","0","0","0","0","0","0","64,000","33,000","31,000","2,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="006207","FH滬深          ","0","0","0","0","0","0","643,000","0","643,000","-643,000",
="006205","富邦上証        ","0","0","0","0","0","0","7,361,357","3,287,000","4,074,357","-787,357",
="006206","元大上證50      ","0","0","0","0","0","0","9,051,000","3,546,000","5,505,000","-1,959,000",
="0061","元大寶滬深      ","0","208,000","-208,000","0","500,000","-500,000","3,845,000","1,137,000","2,708,000","-2,279,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
