"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006204","永豐臺灣加權    ","0","2,046,000","-2,046,000","0","0","0","3,145,423","3,002,000","143,423","812,577",
="0054","元大台商50      ","0","0","0","0","0","0","30,000","30,000","0","30,000",
="0053","元大電子        ","2,000","0","2,000","0","0","0","7,000","7,000","0","9,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0058","富邦發達        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0052","富邦科技        ","0","0","0","0","0","0","7,000","0","7,000","-7,000",
="0057","富邦摩台        ","450,000","0","450,000","0","0","0","521,000","32,000","489,000","-7,000",
="0059","富邦金融        ","0","0","0","0","0","0","14,000","0","14,000","-14,000",
="006207","FH滬深          ","0","0","0","0","0","0","120,000","0","120,000","-120,000",
="006206","元大上證50      ","0","31,000","-31,000","0","0","0","1,242,000","499,000","743,000","-275,000",
="0055","元大MSCI金融    ","0","115,000","-115,000","0","280,000","-280,000","1,328,000","668,000","660,000","-387,000",
="006205","富邦上証        ","0","1,000,000","-1,000,000","0","0","0","4,042,000","1,895,000","2,147,000","-1,252,000",
="0061","元大寶滬深      ","17,000","393,000","-376,000","0","0","0","2,802,000","253,000","2,549,000","-2,672,000",
="0056","元大高股息      ","0","142,000","-142,000","0","0","0","2,962,000","0","2,962,000","-3,104,000",
="0050","元大台灣50      ","7,000","5,365,000","-5,358,000","0","0","0","5,232,000","1,276,000","3,956,000","-8,038,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
