"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","2,493,000","3,167,000","-674,000","0","0","0","0","0","0","9,131,000","2,548,000","0","2,548,000","13,349,000","6,766,000","6,583,000","8,457,000",
="006206","元大上證50      ","1,011,000","100,000","911,000","0","0","0","0","0","0","690,000","40,000","0","40,000","1,421,000","771,000","650,000","1,601,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","959,000","0","0","0","980,000","21,000","959,000","959,000",
="006205","富邦上証        ","1,247,000","0","1,247,000","0","0","0","0","0","0","-316,000","0","10,000","-10,000","1,960,000","2,266,000","-306,000","931,000",
="006207","FH滬深          ","735,000","0","735,000","0","0","0","0","0","0","-3,000","30,000","0","30,000","690,000","723,000","-33,000","732,000",
="0061","元大寶滬深      ","1,026,000","37,000","989,000","0","0","0","0","0","0","-373,000","0","0","0","580,000","953,000","-373,000","616,000",
="00656R","國泰中國A50反1  ","0","1,000","-1,000","0","0","0","0","0","0","584,000","0","0","0","673,000","89,000","584,000","583,000",
="00639","富邦深100       ","310,000","6,000","304,000","0","0","0","0","0","0","232,000","0","0","0","1,612,000","1,380,000","232,000","536,000",
="00673R","元大S&P原油反1  ","0","2,000","-2,000","0","0","0","0","0","0","524,000","0","0","0","1,045,000","521,000","524,000","522,000",
="00669R","國泰美國道瓊反1 ","187,000","0","187,000","0","0","0","0","0","0","236,000","0","0","0","695,000","459,000","236,000","423,000",
="00643","群益深証中小    ","143,000","53,000","90,000","0","0","0","0","0","0","220,000","0","0","0","399,000","179,000","220,000","310,000",
="00642U","元大S&P石油     ","79,000","0","79,000","0","0","0","0","0","0","160,000","0","0","0","285,000","125,000","160,000","239,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","232,000","0","0","0","501,000","269,000","232,000","232,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","185,000","0","0","0","226,000","41,000","185,000","185,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","120,000","0","0","0","691,000","571,000","120,000","120,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","0","0","0","66,000","0","0","0","330,000","264,000","66,000","66,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","40,000","0","0","0","222,000","182,000","40,000","40,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","34,000","0","0","0","34,000","0","34,000","34,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","32,000","0","0","0","114,000","82,000","32,000","32,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","30,000","0","0","0","84,000","54,000","30,000","30,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","22,000","0","0","0","25,000","3,000","22,000","22,000",
="00678","群益NBI生技     ","16,000","0","16,000","0","0","0","0","0","0","0","0","0","0","300,000","300,000","0","16,000",
="00663L","國泰臺灣加權正2 ","0","4,000","-4,000","0","0","0","0","0","0","13,000","0","0","0","226,000","213,000","13,000","9,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","19,000","14,000","5,000","5,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","111,000","109,000","2,000","2,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","166,000","165,000","1,000","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","400","0","0","0","700","300","400","400",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","-155","0","0","0","0","155","-155","-155",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","11,000","12,000","-1,000","-1,000",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","2,000","3,000","-1,000","-1,000",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","-1,000",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","-1,100","0","0","0","200","1,300","-1,100","-1,100",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","36,000","38,000","-2,000","-2,000",
="00710B","FH彭博高收益債  ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00712","FH富時不動產    ","0","18,000","-18,000","0","0","0","0","0","0","15,000","0","0","0","15,000","0","15,000","-3,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","200,000","203,000","-3,000","-3,000",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00685L","群益臺灣加權正2 ","2,000","0","2,000","0","0","0","0","0","0","-8,000","0","0","0","26,000","34,000","-8,000","-6,000",
