"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","3,145,000","2,482,000","663,000","0","0","0","1,655,000","0","1,655,000","1,482,000","1,837,000","100,000","1,737,000","25,683,000","25,938,000","-255,000","3,800,000",
="0050","元大台灣50      ","3,723,000","202,000","3,521,000","0","0","0","0","0","0","-173,000","73,000","15,000","58,000","115,000","346,000","-231,000","3,348,000",
="00677U","富邦VIX         ","1,500,000","300,000","1,200,000","0","0","0","0","0","0","602,000","0","0","0","1,229,000","627,000","602,000","1,802,000",
="0056","元大高股息      ","0","0","0","0","0","0","0","0","0","1,620,000","0","0","0","1,620,000","0","1,620,000","1,620,000",
="00648R","元大S&P500反1   ","293,000","0","293,000","0","0","0","0","0","0","1,203,000","0","0","0","1,432,000","229,000","1,203,000","1,496,000",
="00631L","元大台灣50正2   ","216,000","39,000","177,000","0","0","0","0","0","0","777,000","161,000","0","161,000","699,000","83,000","616,000","954,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","953,000","0","0","0","953,000","0","953,000","953,000",
="00642U","元大S&P石油     ","0","14,000","-14,000","0","0","0","0","0","0","859,000","0","0","0","1,254,000","395,000","859,000","845,000",
="00672L","元大S&P原油正2  ","166,000","197,000","-31,000","0","0","0","0","0","0","549,000","0","483,000","-483,000","1,792,000","760,000","1,032,000","518,000",
="00701","國泰臺灣低波動30","71,000","0","71,000","0","0","0","0","0","0","414,000","0","0","0","418,000","4,000","414,000","485,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","437,000","0","0","0","763,000","326,000","437,000","437,000",
="00671R","富邦NASDAQ反1   ","60,000","0","60,000","0","0","0","0","0","0","369,000","0","0","0","504,000","135,000","369,000","429,000",
="00708L","元大S&P黃金正2  ","0","7,000","-7,000","0","0","0","0","0","0","391,000","0","0","0","488,000","97,000","391,000","384,000",
="00641R","富邦日本反1     ","261,000","0","261,000","0","0","0","0","0","0","93,000","0","0","0","193,000","100,000","93,000","354,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","252,000","0","0","0","282,000","30,000","252,000","252,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","0","0","0","126,000","300,000","0","300,000","16,000","190,000","-174,000","126,000",
="00683L","元大美元指數正2 ","22,000","0","22,000","0","0","0","0","0","0","95,000","81,000","0","81,000","32,000","18,000","14,000","117,000",
="00669R","國泰美國道瓊反1 ","0","5,000","-5,000","0","0","0","0","0","0","120,000","0","0","0","320,000","200,000","120,000","115,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","95,000","0","0","0","258,000","163,000","95,000","95,000",
="00700","富邦H股         ","5,000","0","5,000","0","0","0","0","0","0","72,000","0","0","0","85,000","13,000","72,000","77,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","65,000","0","0","0","65,000","0","65,000","65,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","61,000","0","0","0","703,000","642,000","61,000","61,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","51,000","0","0","0","51,000","0","51,000","51,000",
="00654R","富邦印度反1     ","35,000","0","35,000","0","0","0","0","0","0","10,000","0","0","0","32,000","22,000","10,000","45,000",
="00663L","國泰臺灣加權正2 ","22,000","0","22,000","0","0","0","0","0","0","18,000","0","0","0","55,000","37,000","18,000","40,000",
