"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","12,764,000","2,916,000","9,848,000","0","0","0","0","0","0","104,461,000","1,293,000","6,112,000","-4,819,000","126,836,000","17,556,000","109,280,000","114,309,000",
="00677U","富邦VIX         ","29,717,348","11,948,000","17,769,348","0","0","0","0","0","0","39,767,000","0","249,000","-249,000","45,105,000","5,089,000","40,016,000","57,536,348",
="00673R","元大S&P原油反1  ","1,178,000","0","1,178,000","0","0","0","0","0","0","4,211,000","0","0","0","4,648,000","437,000","4,211,000","5,389,000",
="00676R","富邦臺灣加權反1 ","0","374,000","-374,000","0","0","0","0","0","0","5,691,000","0","0","0","6,313,000","622,000","5,691,000","5,317,000",
="00664R","國泰臺灣加權反1 ","742,000","286,000","456,000","0","0","0","0","0","0","3,953,000","60,000","750,000","-690,000","5,567,000","924,000","4,643,000","4,409,000",
="00639","富邦深100       ","2,313,000","15,000","2,298,000","0","0","0","0","0","0","737,000","350,000","210,000","140,000","1,683,000","1,086,000","597,000","3,035,000",
="00648R","元大S&P500反1   ","0","114,000","-114,000","0","0","0","0","0","0","2,862,000","0","0","0","3,168,000","306,000","2,862,000","2,748,000",
="00643","群益深証中小    ","2,257,000","0","2,257,000","0","0","0","0","0","0","485,000","330,000","330,000","0","1,500,000","1,015,000","485,000","2,742,000",
="006206","元大上證50      ","1,031,000","258,000","773,000","0","0","0","0","0","0","1,106,000","70,000","240,000","-170,000","3,916,000","2,640,000","1,276,000","1,879,000",
="0061","元大寶滬深      ","496,000","0","496,000","0","0","0","0","0","0","1,379,000","20,000","50,000","-30,000","3,186,000","1,777,000","1,409,000","1,875,000",
