"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0059","富邦金融        ","0","0","0","0","0","0","47,000","46,000","1,000","45,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0057","富邦摩台        ","0","0","0","0","0","0","422,000","213,000","209,000","4,000",
="0054","元大台商50      ","0","2,000","-2,000","0","0","0","2,000","2,000","0","0",
="0060","新台灣          ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="0053","元大電子        ","0","0","0","0","0","0","7,000","0","7,000","-7,000",
="006208","富邦台50        ","0","0","0","0","0","0","129,000","61,000","68,000","-7,000",
="0052","富邦科技        ","0","1,000","-1,000","0","0","0","56,000","24,000","32,000","-9,000",
="0051","元大中型100     ","0","0","0","0","0","0","26,000","0","26,000","-26,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,445,000","469,000","976,000","-507,000",
="006206","元大上證50      ","0","0","0","0","0","0","4,117,000","1,325,000","2,792,000","-1,467,000",
="0061","元大寶滬深      ","0","321,000","-321,000","0","0","0","4,553,000","1,608,000","2,945,000","-1,658,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","3,936,000","816,000","3,120,000","-2,304,000",
="006205","富邦上証        ","0","1,292,000","-1,292,000","0","0","0","3,539,000","914,000","2,625,000","-3,003,000",
="006204","永豐臺灣加權    ","0","543,000","-543,000","0","0","0","3,782,120","555,000","3,227,120","-3,215,120",
="0056","元大高股息      ","0","57,000","-57,000","0","0","0","6,884,000","30,000","6,854,000","-6,881,000",
="0050","元大台灣50      ","903,000","33,960,000","-33,057,000","245,000","0","245,000","21,625,000","2,843,000","18,782,000","-48,751,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
