"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","2,302,000","604,000","1,698,000","0","0","0","4,102,000","3,448,000","654,000","4,492,000",
="0055","元大MSCI金融    ","1,391,000","110,000","1,281,000","0","0","0","3,844,000","3,443,000","401,000","4,323,000",
="0061","元大寶滬深      ","2,000","1,350,000","-1,348,000","0","0","0","6,347,000","4,446,000","1,901,000","1,197,000",
="006203","元大MSCI台灣    ","17,000","0","17,000","0","0","0","110,000","110,000","0","127,000",
="0051","元大中型100     ","61,000","0","61,000","0","0","0","14,000","13,000","1,000","73,000",
="0056","元大高股息      ","13,000","0","13,000","0","0","0","408,000","213,000","195,000","31,000",
="0054","元大台商50      ","26,000","0","26,000","0","0","0","0","0","0","26,000",
="0057","富邦摩台        ","23,000","0","23,000","0","0","0","0","0","0","23,000",
="0052","富邦科技        ","16,000","0","16,000","0","0","0","2,000","2,000","0","18,000",
="006207","FH滬深          ","0","10,000","-10,000","0","0","0","262,000","141,000","121,000","10,000",
="0053","元大電子        ","8,000","0","8,000","0","0","0","0","0","0","8,000",
="0059","富邦金融        ","23,000","0","23,000","0","0","0","17,000","0","17,000","6,000",
="006208","富邦台50        ","0","0","0","0","0","0","55,000","29,000","26,000","3,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","457,000","157,000","300,000","-143,000",
="006206","元大上證50      ","0","196,000","-196,000","0","0","0","838,000","189,000","649,000","-656,000",
="006205","富邦上証        ","0","43,000","-43,000","0","780,000","-780,000","5,082,000","2,278,000","2,804,000","-1,349,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
