"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","0","0","0","0","0","0","7,293,000","5,775,000","1,518,000","4,257,000",
="0050","元大台灣50      ","1,200,156","525,000","675,156","0","0","0","1,762,000","1,295,000","467,000","1,503,156",
="006206","元大上證50      ","0","0","0","0","0","0","1,520,000","1,115,000","405,000","710,000",
="006207","FH滬深          ","0","0","0","0","0","0","3,113,000","1,898,000","1,215,000","683,000",
="0056","元大高股息      ","177,000","0","177,000","0","0","0","629,000","513,000","116,000","574,000",
="006203","元大MSCI台灣    ","127,000","0","127,000","0","0","0","31,000","30,000","1,000","156,000",
="0052","富邦科技        ","53,000","0","53,000","0","0","0","103,000","49,000","54,000","48,000",
="0053","元大電子        ","47,000","0","47,000","0","0","0","0","0","0","47,000",
="0054","元大台商50      ","16,000","0","16,000","0","0","0","0","0","0","16,000",
="0051","元大中型100     ","5,000","0","5,000","0","0","0","0","0","0","5,000",
="006208","富邦台50        ","0","0","0","0","0","0","65,000","33,000","32,000","1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","201,000","101,000","100,000","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","15,200","8,000","7,200","800",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","858,000","420,000","438,000","-18,000",
="006205","富邦上証        ","112,000","0","112,000","0","0","0","9,039,000","3,705,000","5,334,000","-1,517,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
