"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","14,900,000","405,000","14,495,000","0","0","0","73,762,000","1,520,000","262,000","1,258,000","79,582,000","7,078,000","72,504,000","88,257,000",
="00633L","富邦上証正2     ","13,412,000","700,000","12,712,000","26,000","0","26,000","13,065,000","425,000","245,000","180,000","18,414,000","5,529,000","12,885,000","25,803,000",
="00642U","元大S&P石油     ","2,917,000","6,689,000","-3,772,000","0","0","0","7,450,000","0","0","0","8,353,000","903,000","7,450,000","3,678,000",
="0050","元大台灣50      ","1,019,000","54,000","965,000","0","0","0","1,723,000","13,000","1,000","12,000","1,984,000","273,000","1,711,000","2,688,000",
="00655L","國泰中國A50正2  ","84,000","0","84,000","0","0","0","1,832,000","0","125,000","-125,000","3,761,000","1,804,000","1,957,000","1,916,000",
="006205","富邦上証        ","927,000","0","927,000","0","0","0","673,000","41,000","428,000","-387,000","2,569,000","1,509,000","1,060,000","1,600,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","1,117,000","728,000","24,000","704,000","458,000","45,000","413,000","1,117,000",
="006206","元大上證50      ","3,000","0","3,000","0","0","0","1,047,000","70,000","0","70,000","1,424,000","447,000","977,000","1,050,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","1,008,188","208,000","752,000","-544,000","2,211,000","658,812","1,552,188","1,008,188",
="00668","國泰美國道瓊    ","228,000","150,000","78,000","0","0","0","723,000","0","0","0","1,440,000","717,000","723,000","801,000",
="00669R","國泰美國道瓊反1 ","40,000","0","40,000","0","0","0","400,000","0","0","0","2,603,000","2,203,000","400,000","440,000",
="006207","FH滬深          ","274,000","0","274,000","0","0","0","129,000","80,000","0","80,000","663,000","614,000","49,000","403,000",
="00665L","富邦H股正2      ","363,000","141,000","222,000","0","0","0","155,000","0","0","0","2,207,000","2,052,000","155,000","377,000",
="00672L","元大S&P原油正2  ","18,000","0","18,000","0","0","0","291,000","0","0","0","1,936,000","1,645,000","291,000","309,000",
="00636","國泰中國A50     ","131,000","0","131,000","0","0","0","151,000","80,000","0","80,000","1,805,000","1,734,000","71,000","282,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","275,000","0","0","0","766,000","491,000","275,000","275,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","221,000","0","0","0","231,000","10,000","221,000","221,000",
="00643","群益深証中小    ","0","0","0","0","0","0","130,000","100,000","0","100,000","1,271,000","1,241,000","30,000","130,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","117,000","0","0","0","130,000","13,000","117,000","117,000",
="00639","富邦深100       ","126,000","246,000","-120,000","0","0","0","233,000","180,000","0","180,000","1,336,000","1,283,000","53,000","113,000",
="00646","元大S&P500      ","0","0","0","0","0","0","98,000","0","0","0","98,000","0","98,000","98,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","90,000","0","0","0","188,000","98,000","90,000","90,000",
="00667","元大韓國        ","0","0","0","0","0","0","78,000","0","11,000","-11,000","785,000","696,000","89,000","78,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","77,000","0","0","0","956,000","879,000","77,000","77,000",
="00651R","FH香港反1       ","5,000","14,000","-9,000","0","0","0","83,000","0","0","0","97,000","14,000","83,000","74,000",
="0053","元大電子        ","0","0","0","0","0","0","70,000","0","0","0","70,000","0","70,000","70,000",
="0054","元大台商50      ","0","0","0","0","0","0","54,000","0","0","0","54,000","0","54,000","54,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","19,000","20,000","0","20,000","9,000","10,000","-1,000","19,000",
="00645","富邦日本        ","0","0","0","0","0","0","15,000","0","0","0","120,000","105,000","15,000","15,000",
="00652","富邦印度        ","0","0","0","0","0","0","6,000","0","0","0","151,000","145,000","6,000","6,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="008201","BP上證50        ","0","0","0","0","0","0","2,600","0","0","0","2,600","0","2,600","2,600",
="0051","元大中型100     ","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","0","0","0","0","7,000","7,000","0","0",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-4,000","0","0","0","1,000","5,000","-4,000","-4,000",
="00661","元大日經225     ","0","0","0","0","0","0","-15,000","0","0","0","0","15,000","-15,000","-15,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","-19,000","0","0","0","966,000","985,000","-19,000","-19,000",
="00649","FH香港          ","0","0","0","0","0","0","-26,000","0","0","0","1,000","27,000","-26,000","-26,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-27,000","0","0","0","158,000","185,000","-27,000","-27,000",
="00663L","國泰臺灣加權正2 ","320,000","0","320,000","0","0","0","-356,000","0","0","0","2,186,000","2,542,000","-356,000","-36,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-45,000","0","0","0","78,000","123,000","-45,000","-45,000",
="00650L","FH香港正2       ","0","84,000","-84,000","0","0","0","32,000","0","32,000","-32,000","129,000","65,000","64,000","-52,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","-86,000","0","0","0","75,000","161,000","-86,000","-86,000",
="00641R","富邦日本反1     ","0","12,000","-12,000","0","0","0","-98,000","0","0","0","299,000","397,000","-98,000","-110,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-204,000","0","0","0","130,000","334,000","-204,000","-204,000",
="00638R","元大滬深300反1  ","0","79,000","-79,000","0","0","0","-197,000","0","0","0","5,000","202,000","-197,000","-276,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-513,000","95,000","0","95,000","93,000","701,000","-608,000","-513,000",
="00675L","富邦臺灣加權正2 ","15,000","15,000","0","0","0","0","-515,000","0","0","0","3,521,000","4,036,000","-515,000","-515,000",
="00657","國泰日經225     ","0","0","0","0","0","0","-1,063,000","0","0","0","142,000","1,205,000","-1,063,000","-1,063,000",
="00631L","元大台灣50正2   ","65,000","32,000","33,000","0","0","0","-1,140,000","121,000","5,000","116,000","1,129,000","2,385,000","-1,256,000","-1,107,000",
="00634R","富邦上証反1     ","0","1,056,000","-1,056,000","0","0","0","-579,000","34,000","0","34,000","184,000","797,000","-613,000","-1,635,000",
="0056","元大高股息      ","0","264,000","-264,000","0","0","0","-1,581,000","0","0","0","23,000","1,604,000","-1,581,000","-1,845,000",
="00640L","富邦日本正2     ","145,000","3,695,000","-3,550,000","0","0","0","1,694,000","0","0","0","2,557,000","863,000","1,694,000","-1,856,000",
="00676R","富邦臺灣加權反1 ","185,000","1,104,000","-919,000","0","0","0","-3,352,000","0","0","0","7,342,000","10,694,000","-3,352,000","-4,271,000",
="00664R","國泰臺灣加權反1 ","0","5,892,000","-5,892,000","0","0","0","-1,222,000","200,000","201,000","-1,000","5,333,000","6,554,000","-1,221,000","-7,114,000",
="00632R","元大台灣50反1   ","224,000","16,572,000","-16,348,000","0","0","0","509,000","1,130,000","350,000","780,000","4,511,000","4,782,000","-271,000","-15,839,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
