"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,271,000","204,000","1,067,000","0","0","0","3,189,000","2,411,000","778,000","2,700,000",
="0054","元大台商50      ","0","0","0","0","0","0","29,000","29,000","0","29,000",
="0053","元大電子        ","13,000","0","13,000","0","0","0","13,000","13,000","0","26,000",
="0056","元大高股息      ","0","0","0","0","0","0","15,000","15,000","0","15,000",
="0059","富邦金融        ","0","0","0","0","0","0","12,000","9,000","3,000","6,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0051","元大中型100     ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","68,000","33,000","35,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","123,538","43,000","80,538","-37,538",
="0055","元大MSCI金融    ","0","176,000","-176,000","0","80,000","-80,000","393,000","130,000","263,000","-389,000",
="006207","FH滬深          ","0","0","0","0","0","0","2,415,000","200,000","2,215,000","-2,015,000",
="006205","富邦上証        ","1,000","1,001,000","-1,000,000","0","0","0","4,640,000","1,793,000","2,847,000","-2,054,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","3,847,000","413,000","3,434,000","-3,021,000",
="006206","元大上證50      ","0","0","0","0","0","0","4,944,000","298,000","4,646,000","-4,348,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
