"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0053","元大電子        ","2,000","0","2,000","0","0","0","40,000","40,000","0","42,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","70,100","55,000","15,100","39,900",
="0054","元大台商50      ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0052","富邦科技        ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0051","元大中型100     ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","199,000","100,000","99,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006205","富邦上証        ","0","0","0","0","0","0","6,964,000","3,437,000","3,527,000","-90,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,689,000","791,000","898,000","-107,000",
="0055","元大MSCI金融    ","0","100,000","-100,000","0","0","0","590,000","276,000","314,000","-138,000",
="006206","元大上證50      ","0","256,000","-256,000","0","0","0","8,113,000","4,036,000","4,077,000","-297,000",
="0061","元大寶滬深      ","0","1,623,000","-1,623,000","600,000","0","600,000","989,000","579,000","410,000","-854,000",
="0056","元大高股息      ","0","638,000","-638,000","0","0","0","498,000","0","498,000","-1,136,000",
="0050","元大台灣50      ","101,000","4,928,000","-4,827,000","0","0","0","5,216,000","449,000","4,767,000","-9,145,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
