"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","3,839,000","45,000","3,794,000","0","0","0","1,206,000","20,000","121,000","-101,000","2,249,000","942,000","1,307,000","5,000,000",
="0055","元大MSCI金融    ","511,000","0","511,000","0","0","0","2,521,000","0","10,000","-10,000","2,975,000","444,000","2,531,000","3,032,000",
="0061","元大寶滬深      ","255,000","0","255,000","0","0","0","2,137,000","760,000","0","760,000","3,174,000","1,797,000","1,377,000","2,392,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","1,874,000","0","0","0","4,286,000","2,412,000","1,874,000","1,874,000",
="0056","元大高股息      ","51,000","0","51,000","0","0","0","145,000","0","0","0","145,000","0","145,000","196,000",
="0054","元大台商50      ","32,000","0","32,000","0","0","0","4,000","0","0","0","4,000","0","4,000","36,000",
="0052","富邦科技        ","3,000","0","3,000","0","0","0","28,000","0","0","0","33,000","5,000","28,000","31,000",
="008201","BP上證50        ","0","0","0","0","0","0","22,200","0","0","0","27,000","4,800","22,200","22,200",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","11,000","30,000","0","30,000","594,000","613,000","-19,000","11,000",
="0053","元大電子        ","2,000","0","2,000","0","0","0","3,000","0","0","0","6,000","3,000","3,000","5,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","4,000","0","0","0","6,000","2,000","4,000","4,000",
="006203","元大MSCI台灣    ","12,000","0","12,000","0","0","0","-9,000","0","0","0","1,000","10,000","-9,000","3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","0","0","0","4,000","2,000","2,000","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="0060","新台灣          ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006206","元大上證50      ","0","0","0","0","0","0","-343,000","100,000","0","100,000","3,868,000","4,311,000","-443,000","-343,000",
="00633L","富邦上証正2     ","0","0","0","0","0","0","-1,288,000","352,000","2,000","350,000","5,671,000","7,309,000","-1,638,000","-1,288,000",
="00632R","元大台灣50反1   ","0","16,000","-16,000","0","0","0","-1,378,000","20,000","50,000","-30,000","360,000","1,708,000","-1,348,000","-1,394,000",
="006207","FH滬深          ","0","0","0","40,000","0","40,000","-2,347,000","0","0","0","2,420,000","4,767,000","-2,347,000","-2,307,000",
="006205","富邦上証        ","1,000","0","1,000","702,000","0","702,000","-3,250,000","290,000","40,000","250,000","5,216,000","8,716,000","-3,500,000","-2,547,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
