"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","3,510,000","0","0","0","3,510,000","0","3,510,000","3,510,000",
="00673R","元大S&P原油反1  ","292,000","0","292,000","0","0","0","0","0","0","2,811,000","0","0","0","3,234,000","423,000","2,811,000","3,103,000",
="00643","群益深証中小    ","807,000","0","807,000","0","0","0","0","0","0","521,116","0","0","0","990,116","469,000","521,116","1,328,116",
="00655L","國泰中國A50正2  ","999,000","0","999,000","0","0","0","0","0","0","-114,000","0","200,000","-200,000","2,669,000","2,583,000","86,000","885,000",
="0050","元大台灣50      ","0","155,000","-155,000","0","0","0","0","0","0","998,000","909,000","21,000","888,000","926,000","816,000","110,000","843,000",
="00639","富邦深100       ","543,000","0","543,000","0","0","0","0","0","0","-20,000","0","0","0","1,338,000","1,358,000","-20,000","523,000",
="006207","FH滬深          ","276,000","0","276,000","0","0","0","0","0","0","241,000","40,000","0","40,000","357,000","156,000","201,000","517,000",
="00683L","元大美元指數正2 ","225,000","0","225,000","0","0","0","0","0","0","275,000","0","0","0","374,000","99,000","275,000","500,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","0","0","0","441,000","100,000","0","100,000","938,000","597,000","341,000","441,000",
="00648R","元大S&P500反1   ","338,000","0","338,000","0","0","0","0","0","0","23,000","0","0","0","325,000","302,000","23,000","361,000",
="00631L","元大台灣50正2   ","2,000","143,000","-141,000","0","0","0","0","0","0","438,000","70,000","0","70,000","821,000","453,000","368,000","297,000",
="006205","富邦上証        ","1,000","63,000","-62,000","0","0","0","0","0","0","342,000","0","0","0","1,656,000","1,314,000","342,000","280,000",
="006206","元大上證50      ","139,000","0","139,000","0","0","0","0","0","0","120,385","40,000","10,000","30,000","401,385","311,000","90,385","259,385",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","0","0","0","253,000","0","0","0","378,000","125,000","253,000","253,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","224,000","0","0","0","332,000","108,000","224,000","224,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","0","0","0","166,000","0","0","0","187,000","21,000","166,000","166,000",
="00647L","元大S&P500正2   ","6,000","1,000","5,000","0","0","0","0","0","0","131,000","0","0","0","131,000","0","131,000","136,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","126,000","0","0","0","126,000","0","126,000","126,000",
="00678","群益NBI生技     ","113,000","0","113,000","0","0","0","0","0","0","7,000","0","0","0","406,000","399,000","7,000","120,000",
="00633L","富邦上証正2     ","912,000","984,000","-72,000","0","0","0","0","0","0","172,000","369,000","15,000","354,000","6,744,000","6,926,000","-182,000","100,000",
="00654R","富邦印度反1     ","33,000","0","33,000","0","0","0","0","0","0","41,000","0","0","0","90,000","49,000","41,000","74,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","100,000","0","100,000","-33,000","310,000","0","310,000","1,717,000","2,060,000","-343,000","67,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","43,000","0","0","0","193,000","150,000","43,000","43,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","40,000","0","0","0","44,000","4,000","40,000","40,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","35,000","0","0","0","35,000","0","35,000","35,000",
="00667","元大韓國        ","2,000","0","2,000","0","0","0","0","0","0","26,000","0","0","0","40,000","14,000","26,000","28,000",
="00634R","富邦上証反1     ","178,000","25,000","153,000","0","0","0","0","0","0","-129,000","0","200,000","-200,000","1,180,000","1,109,000","71,000","24,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","18,000","0","0","0","18,000","0","18,000","18,000",
="00646","元大S&P500      ","2,000","0","2,000","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","14,000",
="00675L","富邦臺灣加權正2 ","0","6,000","-6,000","0","0","0","0","0","0","19,000","0","150,000","-150,000","307,000","138,000","169,000","13,000",
="00712","FH富時不動產    ","23,000","1,000","22,000","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","12,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","11,000","0","0","0","13,000","2,000","11,000","11,000",
="00649","FH香港          ","9,000","0","9,000","0","0","0","0","0","0","2,000","0","0","0","103,000","101,000","2,000","11,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="00685L","群益臺灣加權正2 ","3,000","0","3,000","0","0","0","0","0","0","8,000","0","0","0","12,000","4,000","8,000","11,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","501,000","494,000","7,000","7,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","6,000","0","0","0","12,000","6,000","6,000","6,000",
="00660","元大歐洲50      ","2,000","0","2,000","0","0","0","0","0","0","4,000","0","0","0","6,000","2,000","4,000","6,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","7,000","2,000","5,000","5,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","270,000","266,000","4,000","4,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","240,000","236,000","4,000","4,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00700","富邦H股         ","5,000","0","5,000","0","0","0","0","0","0","-2,000","0","0","0","239,000","241,000","-2,000","3,000",
="00730","富邦臺灣優質高息","0","0","0","0","0","0","0","0","0","3,000","0","0","0","104,000","101,000","3,000","3,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","2,200","0","0","0","2,400","200","2,200","2,200",
="00714","群益道瓊美國地產","6,000","1,000","5,000","0","0","0","0","0","0","-3,000","0","0","0","100,000","103,000","-3,000","2,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","200","200","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","9,800","9,800","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","200,000","200,000","0","0",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","312,000","315,000","-3,000","-3,000",
="00665L","富邦H股正2      ","4,000","94,000","-90,000","0","0","0","0","0","0","85,000","40,000","0","40,000","453,000","408,000","45,000","-5,000",
="00684R","元大美元指數反1 ","0","5,000","-5,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-5,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","-6,000","0","0","0","10,000","16,000","-6,000","-6,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-8,000","0","0","0","100,000","108,000","-8,000","-8,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","200,000","210,000","-10,000","-10,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","0","12,000","-12,000","-12,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","-16,000","0","0","0","5,000","21,000","-16,000","-16,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","-18,000","0","0","0","106,000","124,000","-18,000","-18,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","-21,000","0","0","0","569,000","590,000","-21,000","-21,000",
="00640L","富邦日本正2     ","64,000","67,000","-3,000","0","0","0","0","0","0","-18,000","0","0","0","1,078,000","1,096,000","-18,000","-21,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","253,000","288,000","-35,000","-35,000",
="0056","元大高股息      ","0","1,000","-1,000","0","0","0","0","0","0","-34,000","0","0","0","0","34,000","-34,000","-35,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","-36,000","0","0","0","2,000","38,000","-36,000","-36,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","-47,000","0","0","0","16,000","63,000","-47,000","-47,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","-50,000","0","0","0","51,000","101,000","-50,000","-50,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","0","0","0","-55,000","0","0","0","200,000","255,000","-55,000","-55,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","-56,000","0","0","0","0","56,000","-56,000","-56,000",
="00638R","元大滬深300反1  ","0","18,000","-18,000","0","0","0","0","0","0","-53,000","0","0","0","7,000","60,000","-53,000","-71,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","0","0","0","-78,000","0","0","0","0","78,000","-78,000","-78,000",
="00664R","國泰臺灣加權反1 ","11,000","0","11,000","0","0","0","0","0","0","-106,000","300,000","0","300,000","637,000","1,043,000","-406,000","-95,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","-95,799","95,000","0","95,000","259,201","450,000","-190,799","-95,799",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","-104,000","0","0","0","0","104,000","-104,000","-104,000",
