"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","1,091,000","0","1,091,000","0","0","0","4,211,000","3,460,000","751,000","3,800,000",
="006206","元大上證50      ","1,220,000","1,000,000","220,000","0","0","0","4,786,000","3,906,000","880,000","3,246,000",
="0050","元大台灣50      ","0","0","0","0","0","0","4,592,000","3,286,000","1,306,000","1,980,000",
="006205","富邦上証        ","0","1,000,000","-1,000,000","0","0","0","6,701,000","3,907,000","2,794,000","113,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","921,000","480,000","441,000","39,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","13,000","13,000","0","13,000",
="0057","富邦摩台        ","0","0","0","0","0","0","600,000","306,000","294,000","12,000",
="006208","富邦台50        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0056","元大高股息      ","0","0","0","0","0","0","32,000","0","32,000","-32,000",
="006204","永豐臺灣加權    ","0","407,000","-407,000","0","0","0","618,119","456,000","162,119","-113,119",
="006207","FH滬深          ","0","0","0","0","0","0","2,197,000","908,000","1,289,000","-381,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
