"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","2,353,000","791,000","1,562,000","0","0","0","8,831,000","6,104,000","2,727,000","4,939,000",
="006206","元大上證50      ","0","0","0","0","0","0","3,481,000","2,183,000","1,298,000","885,000",
="0055","元大MSCI金融    ","42,000","0","42,000","0","0","0","704,000","704,000","0","746,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","2,851,000","1,717,000","1,134,000","583,000",
="0056","元大高股息      ","328,000","0","328,000","0","0","0","165,000","93,000","72,000","349,000",
="006204","永豐臺灣加權    ","0","400,000","-400,000","0","0","0","1,358,000","935,000","423,000","112,000",
="0053","元大電子        ","103,000","0","103,000","0","0","0","71,000","37,000","34,000","106,000",
="0054","元大台商50      ","151,000","0","151,000","0","0","0","102,000","24,000","78,000","97,000",
="0059","富邦金融        ","5,000","0","5,000","0","0","0","24,000","24,000","0","29,000",
="0058","富邦發達        ","42,000","0","42,000","0","0","0","55,000","13,000","42,000","13,000",
="0057","富邦摩台        ","105,000","0","105,000","0","0","0","314,000","108,000","206,000","7,000",
="0052","富邦科技        ","6,000","0","6,000","0","0","0","0","0","0","6,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","19,000","12,000","7,000","5,000",
="006208","富邦台50        ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0051","元大中型100     ","4,000","0","4,000","0","0","0","1,000","0","1,000","3,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="006207","FH滬深          ","0","667,000","-667,000","0","0","0","2,394,000","1,268,000","1,126,000","-525,000",
="006205","富邦上証        ","35,000","0","35,000","0","0","0","5,295,000","2,159,000","3,136,000","-942,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
