"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","10,723,000","317,000","10,406,000","0","0","0","2,013,000","33,000","32,000","1,000","3,283,000","1,271,000","2,012,000","12,419,000",
="0056","元大高股息      ","10,000","5,000","5,000","0","0","0","6,622,000","0","0","0","6,622,000","0","6,622,000","6,627,000",
="00640L","富邦日本正2     ","341,000","320,000","21,000","0","0","0","4,441,000","176,000","205,000","-29,000","10,641,000","6,171,000","4,470,000","4,462,000",
="00648R","元大S&P500反1   ","1,978,000","0","1,978,000","0","0","0","1,215,000","0","0","0","2,145,000","930,000","1,215,000","3,193,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","1,625,000","0","0","0","3,424,000","1,799,000","1,625,000","1,625,000",
="0055","元大MSCI金融    ","20,000","0","20,000","0","0","0","797,000","0","0","0","893,000","96,000","797,000","817,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","587,000","0","0","0","4,309,000","3,722,000","587,000","587,000",
="00649","FH香港          ","0","0","0","0","0","0","558,000","0","0","0","590,000","32,000","558,000","558,000",
="00653L","富邦印度正2     ","340,000","0","340,000","0","0","0","52,000","0","0","0","856,000","804,000","52,000","392,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","369,000","0","0","0","369,000","0","369,000","369,000",
="00661","元大日經225     ","0","0","0","0","0","0","353,000","0","0","0","1,296,000","943,000","353,000","353,000",
="00645","富邦日本        ","0","0","0","0","0","0","271,000","60,000","0","60,000","2,143,000","1,932,000","211,000","271,000",
="006207","FH滬深          ","0","44,000","-44,000","0","0","0","275,000","2,000","132,000","-130,000","915,000","510,000","405,000","231,000",
="006205","富邦上証        ","1,000","124,000","-123,000","0","0","0","295,000","240,000","20,000","220,000","1,359,000","1,284,000","75,000","172,000",
="00657","國泰日經225     ","0","100,000","-100,000","0","0","0","250,000","0","0","0","2,300,000","2,050,000","250,000","150,000",
="00646","元大S&P500      ","0","0","0","0","0","0","133,000","0","0","0","415,000","282,000","133,000","133,000",
="00660","元大歐洲50      ","10,000","1,000","9,000","0","0","0","114,000","7,000","0","7,000","249,000","142,000","107,000","123,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","101,000","0","0","0","931,000","830,000","101,000","101,000",
="0053","元大電子        ","0","0","0","0","0","0","40,000","0","0","0","40,000","0","40,000","40,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","32,000","0","0","0","754,000","722,000","32,000","32,000",
="00638R","元大滬深300反1  ","0","493,000","-493,000","0","0","0","510,000","0","0","0","510,000","0","510,000","17,000",
="0051","元大中型100     ","0","0","0","0","0","0","16,000","0","0","0","18,000","2,000","16,000","16,000",
="0057","富邦摩台        ","0","0","0","0","0","0","9,000","0","0","0","9,000","0","9,000","9,000",
="0054","元大台商50      ","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="0059","富邦金融        ","0","0","0","0","0","0","4,000","0","0","0","10,000","6,000","4,000","4,000",
="0052","富邦科技        ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006206","元大上證50      ","0","8,000","-8,000","0","0","0","-30,000","0","0","0","163,000","193,000","-30,000","-38,000",
="00631L","元大台灣50正2   ","97,000","0","97,000","0","0","0","-140,000","493,000","1,027,000","-534,000","4,505,000","4,111,000","394,000","-43,000",
="00647L","元大S&P500正2   ","0","1,000","-1,000","0","0","0","-78,000","0","0","0","641,000","719,000","-78,000","-79,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","-80,000","10,000","0","10,000","132,000","222,000","-90,000","-80,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-86,000","0","0","0","1,094,000","1,180,000","-86,000","-86,000",
="00654R","富邦印度反1     ","0","12,000","-12,000","0","0","0","-150,000","0","0","0","844,000","994,000","-150,000","-162,000",
="00652","富邦印度        ","73,000","0","73,000","0","0","0","-327,000","20,000","0","20,000","749,000","1,096,000","-347,000","-254,000",
="00639","富邦深100       ","40,000","82,000","-42,000","0","0","0","-282,000","0","340,000","-340,000","517,000","459,000","58,000","-324,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","-336,000","0","0","0","3,584,000","3,920,000","-336,000","-336,000",
="00651R","FH香港反1       ","0","43,000","-43,000","0","0","0","-326,000","0","0","0","164,000","490,000","-326,000","-369,000",
="0061","元大寶滬深      ","0","163,000","-163,000","0","0","0","-218,000","152,000","0","152,000","448,000","818,000","-370,000","-381,000",
="00636","國泰中國A50     ","0","32,000","-32,000","0","0","0","-441,000","0","20,000","-20,000","787,000","1,208,000","-421,000","-473,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-523,000","0","0","0","775,000","1,298,000","-523,000","-523,000",
="00635U","元大S&P黃金     ","1,000","0","1,000","0","0","0","-768,000","0","0","0","426,000","1,194,000","-768,000","-767,000",
="00641R","富邦日本反1     ","0","320,000","-320,000","0","0","0","-1,118,000","72,000","75,000","-3,000","915,000","2,030,000","-1,115,000","-1,438,000",
="00634R","富邦上証反1     ","0","1,035,000","-1,035,000","0","0","0","-757,000","129,000","0","129,000","808,000","1,694,000","-886,000","-1,792,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","-2,026,000","50,000","0","50,000","3,770,000","5,846,000","-2,076,000","-2,026,000",
