"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","8,088,000","2,299,000","5,789,000","0","0","0","2,669,000","534,000","2,135,000","4,188,000",
="0056","元大高股息      ","10,000","0","10,000","0","0","0","1,063,000","763,000","300,000","473,000",
="0055","元大MSCI金融    ","20,000","226,000","-206,000","0","0","0","467,000","465,000","2,000","257,000",
="0053","元大電子        ","211,000","0","211,000","0","0","0","43,000","43,000","0","254,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,039,000","620,000","419,000","201,000",
="006205","富邦上証        ","0","0","0","0","0","0","1,391,000","773,000","618,000","155,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","79,000","79,000","0","79,000",
="006206","元大上證50      ","0","0","0","0","0","0","75,000","71,000","4,000","67,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","679,000","367,000","312,000","55,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","429,000","224,000","205,000","19,000",
="0051","元大中型100     ","1,000","0","1,000","0","0","0","14,000","14,000","0","15,000",
="0057","富邦摩台        ","0","0","0","0","0","0","13,000","13,000","0","13,000",
="0054","元大台商50      ","0","0","0","0","0","0","12,000","12,000","0","12,000",
="0058","富邦發達        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0059","富邦金融        ","0","0","0","0","0","0","4,000","3,000","1,000","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","88,000","45,000","43,000","2,000",
="0052","富邦科技        ","25,000","0","25,000","0","0","0","26,000","0","26,000","-1,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
