"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","5,587,000","333,000","5,254,000","0","0","0","7,409,000","6,891,000","518,000","11,627,000",
="0056","元大高股息      ","9,000","0","9,000","0","0","0","1,808,000","1,808,000","0","1,817,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","867,000","867,000","0","867,000",
="006204","永豐臺灣加權    ","180,000","0","180,000","0","0","0","325,000","143,000","182,000","141,000",
="006203","元大MSCI台灣    ","38,000","0","38,000","0","0","0","39,000","39,000","0","77,000",
="0057","富邦摩台        ","0","0","0","0","0","0","213,000","110,000","103,000","7,000",
="006208","富邦台50        ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0053","元大電子        ","2,000","0","2,000","0","0","0","1,000","1,000","0","3,000",
="0054","元大台商50      ","2,000","0","2,000","0","0","0","0","0","0","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0059","富邦金融        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="006207","FH滬深          ","0","135,000","-135,000","0","0","0","804,000","463,000","341,000","-13,000",
="006206","元大上證50      ","0","0","0","0","0","0","52,000","18,000","34,000","-16,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","896,000","382,000","514,000","-132,000",
="006205","富邦上証        ","50,000","0","50,000","0","0","0","1,253,000","261,000","992,000","-681,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
