"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,023,000","22,000","1,001,000","0","0","0","6,085,000","5,171,000","914,000","5,258,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","1,478,000","1,478,000","0","1,478,000",
="0056","元大高股息      ","0","0","0","0","0","0","197,000","197,000","0","197,000",
="0060","新台灣          ","1,000","0","1,000","0","0","0","102,000","100,000","2,000","99,000",
="0054","元大台商50      ","14,000","0","14,000","0","0","0","44,000","44,000","0","58,000",
="0058","富邦發達        ","0","0","0","0","0","0","80,000","50,000","30,000","20,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","12,000","12,000","0","12,000",
="006208","富邦台50        ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0053","元大電子        ","3,000","0","3,000","0","0","0","0","0","0","3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","73,000","33,000","40,000","-7,000",
="0052","富邦科技        ","0","0","0","0","0","0","61,000","0","61,000","-61,000",
="0059","富邦金融        ","0","0","0","0","0","0","65,000","1,000","64,000","-63,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","133,000","13,000","120,000","-107,000",
="006205","富邦上証        ","0","0","0","0","0","0","5,839,000","2,696,000","3,143,000","-447,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,684,000","100,000","1,584,000","-1,484,000",
="006206","元大上證50      ","0","0","0","0","0","0","4,093,000","762,000","3,331,000","-2,569,000",
="0061","元大寶滬深      ","0","4,534,000","-4,534,000","0","0","0","3,746,000","1,235,000","2,511,000","-5,810,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
