"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","2,000","0","2,000","0","667,000","-667,000","26,567,000","18,851,000","7,716,000","10,470,000",
="0050","元大台灣50      ","1,053,000","103,000","950,000","0","40,000","-40,000","5,143,000","4,169,000","974,000","4,105,000",
="006206","元大上證50      ","432,000","0","432,000","0","0","0","6,861,000","4,600,000","2,261,000","2,771,000",
="006205","富邦上証        ","10,000","4,000","6,000","0","0","0","14,126,000","7,708,000","6,418,000","1,296,000",
="0056","元大高股息      ","0","0","0","0","0","0","667,000","445,000","222,000","223,000",
="006207","FH滬深          ","0","0","0","420,000","0","420,000","16,189,000","7,990,000","8,199,000","211,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","481,000","327,000","154,000","173,000",
="0053","元大電子        ","0","0","0","0","0","0","142,000","118,000","24,000","94,000",
="0059","富邦金融        ","0","0","0","0","0","0","23,000","23,000","0","23,000",
="0054","元大台商50      ","0","0","0","0","0","0","19,000","19,000","0","19,000",
="0052","富邦科技        ","0","0","0","0","0","0","424,000","220,000","204,000","16,000",
="0057","富邦摩台        ","0","100,000","-100,000","0","0","0","519,000","316,000","203,000","13,000",
="006203","元大MSCI台灣    ","12,000","0","12,000","0","0","0","2,000","1,000","1,000","12,000",
="0058","富邦發達        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","5,000","4,000","1,000","3,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","2,000","1,000","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","100,000","50,000","50,000","0",
="0051","元大中型100     ","0","0","0","0","0","0","14,000","5,000","9,000","-4,000",
="008201","BP上證50        ","0","0","0","0","10,000","-10,000","0","0","0","-10,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
