"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","7,766,000","1,079,000","6,687,000","0","0","0","6,397,000","4,345,000","2,052,000","8,980,000",
="0056","元大高股息      ","63,000","0","63,000","0","0","0","247,000","234,000","13,000","284,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","122,850","81,000","41,850","39,150",
="0055","元大MSCI金融    ","0","0","0","0","0","0","151,000","94,000","57,000","37,000",
="0053","元大電子        ","0","0","0","0","0","0","7,000","7,000","0","7,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0052","富邦科技        ","0","0","0","0","0","0","6,000","5,000","1,000","4,000",
="0054","元大台商50      ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","3,000","1,000","2,000","-1,000",
="0060","新台灣          ","1,000","0","1,000","0","0","0","2,000","0","2,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0057","富邦摩台        ","0","107,000","-107,000","0","0","0","117,000","109,000","8,000","-6,000",
="006207","FH滬深          ","0","0","0","0","500,000","-500,000","1,008,000","544,000","464,000","-420,000",
="006205","富邦上証        ","0","0","0","0","0","0","5,878,000","2,705,000","3,173,000","-468,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","3,773,000","1,613,000","2,160,000","-547,000",
="006206","元大上證50      ","20,000","177,000","-157,000","0","0","0","2,678,000","607,000","2,071,000","-1,621,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
