"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","6,680,000","467,000","6,213,000","0","0","0","7,583,000","4,968,000","2,615,000","8,566,000",
="0061","元大寶滬深      ","76,000","724,000","-648,000","0","0","0","5,582,000","3,687,000","1,895,000","1,144,000",
="006207","FH滬深          ","371,000","0","371,000","0","0","0","1,222,000","979,000","243,000","1,107,000",
="006204","永豐臺灣加權    ","1,550,000","0","1,550,000","0","0","0","2,452,000","953,000","1,499,000","1,004,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","318,000","300,000","18,000","282,000",
="0056","元大高股息      ","79,000","0","79,000","0","0","0","110,000","110,000","0","189,000",
="0054","元大台商50      ","42,000","0","42,000","0","0","0","30,000","25,000","5,000","62,000",
="0051","元大中型100     ","21,000","0","21,000","0","0","0","4,000","4,000","0","25,000",
="006208","富邦台50        ","0","0","0","0","0","0","22,000","22,000","0","22,000",
="0053","元大電子        ","19,000","0","19,000","0","0","0","2,000","1,000","1,000","19,000",
="0060","新台灣          ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="006203","元大MSCI台灣    ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="0081","恒香港          ","200","0","200","0","0","0","0","0","0","200",
="0052","富邦科技        ","28,000","0","28,000","0","0","0","28,000","0","28,000","0",
="0057","富邦摩台        ","2,000","0","2,000","0","0","0","2,000","0","2,000","0",
="0059","富邦金融        ","17,000","0","17,000","0","0","0","19,000","1,000","18,000","0",
="006206","元大上證50      ","162,000","335,000","-173,000","0","0","0","4,161,000","2,113,000","2,048,000","-108,000",
="006205","富邦上証        ","0","0","0","0","0","0","4,450,000","2,145,000","2,305,000","-160,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
