"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00636","國泰中國A50     ","1,739,000","839,000","900,000","0","0","0","60,000","0","60,000","7,279,000","1,130,000","80,000","1,050,000","7,921,000","1,692,000","6,229,000","8,239,000",
="006206","元大上證50      ","430,000","544,000","-114,000","0","0","0","0","0","0","3,225,000","80,000","40,000","40,000","3,457,000","272,000","3,185,000","3,111,000",
="006205","富邦上証        ","525,000","1,126,000","-601,000","0","0","0","0","1,500,000","-1,500,000","4,902,000","1,118,000","0","1,118,000","4,056,000","272,000","3,784,000","2,801,000",
="00642U","元大S&P石油     ","281,000","0","281,000","0","0","0","0","0","0","1,949,000","0","0","0","2,099,000","150,000","1,949,000","2,230,000",
="00672L","元大S&P原油正2  ","0","60,000","-60,000","0","0","0","0","0","0","2,270,000","0","152,000","-152,000","2,938,000","516,000","2,422,000","2,210,000",
="00677U","富邦VIX         ","0","0","0","0","0","0","0","0","0","1,846,000","0","0","0","1,938,000","92,000","1,846,000","1,846,000",
="00708L","元大S&P黃金正2  ","486,000","0","486,000","0","0","0","0","0","0","984,000","0","0","0","1,095,000","111,000","984,000","1,470,000",
="00631L","元大台灣50正2   ","709,000","0","709,000","0","0","0","0","0","0","681,000","56,000","0","56,000","920,000","295,000","625,000","1,390,000",
="0050","元大台灣50      ","1,679,000","448,000","1,231,000","0","0","0","0","0","0","-328,000","3,000","0","3,000","521,000","852,000","-331,000","903,000",
="00635U","元大S&P黃金     ","130,000","340,000","-210,000","0","0","0","0","0","0","990,000","0","0","0","1,206,000","216,000","990,000","780,000",
="00648R","元大S&P500反1   ","73,000","0","73,000","0","0","0","0","0","0","500,000","0","0","0","512,000","12,000","500,000","573,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","416,000","0","0","0","722,000","306,000","416,000","416,000",
