"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","1,847,000","10,000","1,837,000","1,000,000","0","1,000,000","6,880,000","5,975,000","905,000","7,907,000",
="006206","元大上證50      ","0","0","0","175,000","0","175,000","9,493,000","5,559,000","3,934,000","1,800,000",
="006207","FH滬深          ","0","0","0","0","912,000","-912,000","4,409,000","2,839,000","1,570,000","357,000",
="0055","元大MSCI金融    ","100,000","0","100,000","0","0","0","218,000","108,000","110,000","98,000",
="006208","富邦台50        ","0","0","0","0","0","0","7,000","5,000","2,000","3,000",
="0059","富邦金融        ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0051","元大中型100     ","0","1,000","-1,000","0","0","0","0","0","0","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","71,400","22,000","49,400","-27,400",
="006205","富邦上証        ","0","0","0","0","0","0","7,150,000","3,294,000","3,856,000","-562,000",
="0056","元大高股息      ","0","20,000","-20,000","0","0","0","2,013,000","0","2,013,000","-2,033,000",
="0050","元大台灣50      ","204,000","834,000","-630,000","60,000","0","60,000","2,684,000","301,000","2,383,000","-2,652,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
