"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","4,286,000","100,000","4,186,000","0","0","0","3,602,000","3,068,000","534,000","6,720,000",
="0056","元大高股息      ","124,000","0","124,000","0","0","0","78,000","78,000","0","202,000",
="0053","元大電子        ","71,000","0","71,000","0","0","0","58,000","58,000","0","129,000",
="0055","元大MSCI金融    ","33,000","0","33,000","0","0","0","26,000","26,000","0","59,000",
="0052","富邦科技        ","38,000","0","38,000","0","0","0","10,000","4,000","6,000","36,000",
="006203","元大MSCI台灣    ","70,000","0","70,000","0","0","0","45,000","5,000","40,000","35,000",
="0059","富邦金融        ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="0057","富邦摩台        ","150,000","0","150,000","0","0","0","357,000","107,000","250,000","7,000",
="0058","富邦發達        ","21,000","0","21,000","0","0","0","28,000","7,000","21,000","7,000",
="0054","元大台商50      ","6,000","0","6,000","0","0","0","0","0","0","6,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","5,551","3,000","2,551","449",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0051","元大中型100     ","0","1,000","-1,000","0","0","0","0","0","0","-1,000",
="006206","元大上證50      ","0","0","0","0","0","0","485,000","184,000","301,000","-117,000",
="006207","FH滬深          ","0","240,000","-240,000","0","0","0","947,000","503,000","444,000","-181,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","2,484,000","907,000","1,577,000","-670,000",
="006205","富邦上証        ","20,000","454,000","-434,000","0","0","0","2,241,000","857,000","1,384,000","-961,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
