"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","20,644,000","521,000","20,123,000","0","0","0","27,990,000","1,500,000","100,000","1,400,000","31,028,000","4,438,000","26,590,000","48,113,000",
="00633L","富邦上証正2     ","18,689,000","245,000","18,444,000","0","0","0","6,263,000","432,000","932,000","-500,000","12,847,000","6,084,000","6,763,000","24,707,000",
="00672L","元大S&P原油正2  ","54,000","0","54,000","0","0","0","4,172,000","0","0","0","4,397,000","225,000","4,172,000","4,226,000",
="00632R","元大台灣50反1   ","0","2,147,000","-2,147,000","0","0","0","5,078,000","2,056,000","766,000","1,290,000","4,223,000","435,000","3,788,000","2,931,000",
="00639","富邦深100       ","1,038,000","0","1,038,000","0","0","0","898,000","600,000","84,000","516,000","1,041,000","659,000","382,000","1,936,000",
="0050","元大台灣50      ","751,000","28,000","723,000","0","0","0","1,142,000","399,000","0","399,000","863,000","120,000","743,000","1,865,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","1,555,000","0","0","0","4,862,000","3,307,000","1,555,000","1,555,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","1,163,000","0","0","0","2,645,000","1,482,000","1,163,000","1,163,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","893,000","320,000","79,000","241,000","763,000","111,000","652,000","893,000",
="00665L","富邦H股正2      ","36,000","20,000","16,000","0","0","0","784,000","0","0","0","2,115,000","1,331,000","784,000","800,000",
="006205","富邦上証        ","106,000","0","106,000","0","0","0","617,000","100,000","350,000","-250,000","1,459,000","592,000","867,000","723,000",
="00678","群益NBI生技     ","0","0","0","0","0","0","496,000","0","0","0","1,289,000","793,000","496,000","496,000",
="00643","群益深証中小    ","0","0","0","0","0","0","493,000","0","0","0","613,000","120,000","493,000","493,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","393,000","0","27,000","-27,000","422,000","2,000","420,000","393,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","292,000","0","0","0","316,000","24,000","292,000","292,000",
="006207","FH滬深          ","48,000","0","48,000","0","0","0","209,000","0","400,000","-400,000","886,000","277,000","609,000","257,000",
="00680L","元大美債20正2   ","1,000","0","1,000","0","0","0","174,000","0","0","0","182,000","8,000","174,000","175,000",
="00653L","富邦印度正2     ","26,000","0","26,000","0","0","0","86,000","0","36,000","-36,000","525,000","403,000","122,000","112,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","67,000","0","0","0","81,000","14,000","67,000","67,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","27,000","0","0","0","31,000","4,000","27,000","27,000",
="00646","元大S&P500      ","0","0","0","0","0","0","14,000","0","0","0","15,000","1,000","14,000","14,000",
="00667","元大韓國        ","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","12,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="00650L","FH香港正2       ","301,000","0","301,000","0","0","0","-291,000","0","288,000","-288,000","116,000","119,000","-3,000","10,000",
="008201","BP上證50        ","0","0","0","0","0","0","2,400","0","0","0","2,400","0","2,400","2,400",
="00661","元大日經225     ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","80,000","80,000","0","0",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","0","276,000","276,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-2,000","0","0","0","31,000","33,000","-2,000","-2,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-3,000","10,000","45,000","-35,000","490,000","458,000","32,000","-3,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","-7,000","16,000","0","16,000","145,000","168,000","-23,000","-7,000",
="0053","元大電子        ","0","0","0","0","0","0","-9,000","0","0","0","1,000","10,000","-9,000","-9,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","-10,000","0","0","0","250,000","260,000","-10,000","-10,000",
="00657","國泰日經225     ","0","0","0","0","0","0","-13,000","0","0","0","7,000","20,000","-13,000","-13,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","-15,000","0","0","0","27,000","42,000","-15,000","-15,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-22,000","0","0","0","13,000","35,000","-22,000","-22,000",
="00645","富邦日本        ","0","0","0","0","0","0","-24,000","0","0","0","30,000","54,000","-24,000","-24,000",
="00638R","元大滬深300反1  ","6,000","0","6,000","0","0","0","-40,000","0","0","0","0","40,000","-40,000","-34,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","-45,000","0","0","0","1,475,000","1,520,000","-45,000","-45,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","-69,000","0","0","0","474,000","543,000","-69,000","-69,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","-102,000","0","0","0","58,000","160,000","-102,000","-101,000",
="00641R","富邦日本反1     ","100,000","0","100,000","0","0","0","-205,000","0","0","0","462,000","667,000","-205,000","-105,000",
="006206","元大上證50      ","0","1,000","-1,000","0","0","0","-119,000","0","0","0","208,000","327,000","-119,000","-120,000",
="00651R","FH香港反1       ","0","37,000","-37,000","0","0","0","-106,000","9,000","10,000","-1,000","10,000","115,000","-105,000","-143,000",
="00652","富邦印度        ","0","0","0","0","0","0","-160,000","0","0","0","91,000","251,000","-160,000","-160,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","-210,000","0","0","0","1,881,000","2,091,000","-210,000","-210,000",
="00649","FH香港          ","0","0","0","0","0","0","-230,000","0","0","0","27,000","257,000","-230,000","-230,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","-291,000","0","0","0","6,000","297,000","-291,000","-291,000",
="00634R","富邦上証反1     ","17,000","17,000","0","0","0","0","-309,000","0","144,000","-144,000","127,000","292,000","-165,000","-309,000",
="00642U","元大S&P石油     ","0","2,000","-2,000","0","0","0","-412,000","0","0","0","186,000","598,000","-412,000","-414,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-526,000","3,000","0","3,000","317,000","846,000","-529,000","-526,000",
