"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","210,000","5,000","205,000","0","0","0","33,998,000","430,000","480,000","-50,000","64,748,000","30,700,000","34,048,000","34,203,000",
="00633L","富邦上証正2     ","1,454,000","1,832,000","-378,000","0","0","0","12,354,000","60,000","374,000","-314,000","22,023,000","9,355,000","12,668,000","11,976,000",
="00636","國泰中國A50     ","2,400,000","200,000","2,200,000","0","0","0","5,157,000","174,000","2,180,000","-2,006,000","33,881,000","26,718,000","7,163,000","7,357,000",
="0061","元大寶滬深      ","2,738,000","11,000","2,727,000","5,000,000","0","5,000,000","-1,399,000","0","0","0","4,467,000","5,866,000","-1,399,000","6,328,000",
="006207","FH滬深          ","0","100,000","-100,000","0","0","0","3,618,000","405,000","508,000","-103,000","8,172,000","4,451,000","3,721,000","3,518,000",
="006206","元大上證50      ","0","229,000","-229,000","0","0","0","3,319,000","70,000","749,000","-679,000","9,454,000","5,456,000","3,998,000","3,090,000",
="006205","富邦上証        ","0","0","0","0","735,000","-735,000","2,504,000","1,906,000","898,000","1,008,000","10,190,000","8,694,000","1,496,000","1,769,000",
="00632R","元大台灣50反1   ","667,000","248,000","419,000","500,000","0","500,000","382,000","184,000","1,827,000","-1,643,000","5,943,000","3,918,000","2,025,000","1,301,000",
="008201","BP上證50        ","0","0","0","0","0","0","105,100","0","0","0","105,300","200","105,100","105,100",
="0055","元大MSCI金融    ","0","0","0","0","0","0","90,000","20,000","75,000","-55,000","172,000","27,000","145,000","90,000",
="0054","元大台商50      ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="0080","恒中國          ","0","0","0","0","0","0","200","200","0","200","0","0","0","200",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-2,800","0","0","0","2,000","4,800","-2,800","-2,800",
="0057","富邦摩台        ","0","0","0","0","0","0","-3,000","0","0","0","1,000","4,000","-3,000","-3,000",
="0058","富邦發達        ","0","0","0","0","0","0","-3,000","0","0","0","1,000","4,000","-3,000","-3,000",
="0059","富邦金融        ","0","0","0","0","0","0","-3,000","0","0","0","13,000","16,000","-3,000","-3,000",
="0052","富邦科技        ","0","0","0","0","0","0","-5,000","0","0","0","3,000","8,000","-5,000","-5,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="0053","元大電子        ","0","0","0","0","0","0","-17,000","0","0","0","0","17,000","-17,000","-17,000",
="0051","元大中型100     ","0","0","0","0","0","0","-19,000","0","0","0","21,000","40,000","-19,000","-19,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-613,000","0","0","0","680,000","1,293,000","-613,000","-613,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-731,000","11,000","26,000","-15,000","801,000","1,517,000","-716,000","-731,000",
="0056","元大高股息      ","0","0","0","0","0","0","-2,552,000","0","597,000","-597,000","85,000","2,040,000","-1,955,000","-2,552,000",
="00638R","元大滬深300反1  ","32,000","0","32,000","0","0","0","-3,975,000","0","0","0","13,760,000","17,735,000","-3,975,000","-3,943,000",
="0050","元大台灣50      ","117,000","6,097,000","-5,980,000","0","0","0","-3,727,000","353,000","276,000","77,000","2,496,000","6,300,000","-3,804,000","-9,707,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-12,398,000","5,302,000","4,380,000","922,000","7,768,000","21,088,000","-13,320,000","-12,398,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
