"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","27,016,000","4,893,100","22,122,900","200,000","154,000","46,000","4,416,000","96,000","72,000","24,000","6,147,000","1,755,000","4,392,000","26,584,900",
="0061","元大寶滬深      ","2,333,000","0","2,333,000","0","0","0","9,497,000","400,000","0","400,000","12,429,000","3,332,000","9,097,000","11,830,000",
="006205","富邦上証        ","0","0","0","3,720,000","0","3,720,000","-1,137,000","220,000","159,000","61,000","4,006,000","5,204,000","-1,198,000","2,583,000",
="0056","元大高股息      ","22,000","0","22,000","0","0","0","1,913,000","0","0","0","1,913,000","0","1,913,000","1,935,000",
="006206","元大上證50      ","900,000","0","900,000","0","0","0","401,000","98,000","0","98,000","4,011,000","3,708,000","303,000","1,301,000",
="00631L","元大台灣50正2   ","0","8,000","-8,000","0","0","0","1,184,000","10,000","0","10,000","3,258,000","2,084,000","1,174,000","1,176,000",
="0053","元大電子        ","14,000","0","14,000","0","0","0","815,000","0","0","0","815,000","0","815,000","829,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","754,000","0","0","0","755,000","1,000","754,000","754,000",
="0051","元大中型100     ","13,000","0","13,000","0","0","0","31,000","0","0","0","36,000","5,000","31,000","44,000",
="006203","元大MSCI台灣    ","3,000","0","3,000","0","0","0","34,000","0","0","0","34,000","0","34,000","37,000",
="0052","富邦科技        ","28,000","0","28,000","0","0","0","-5,000","0","0","0","20,000","25,000","-5,000","23,000",
="0060","新台灣          ","0","0","0","0","0","0","20,000","0","0","0","20,000","0","20,000","20,000",
="0057","富邦摩台        ","0","0","0","0","0","0","15,000","0","0","0","15,000","0","15,000","15,000",
="0054","元大台商50      ","8,000","0","8,000","0","0","0","6,000","0","0","0","6,000","0","6,000","14,000",
="006204","永豐臺灣加權    ","3,000","0","3,000","0","0","0","4,000","0","0","0","4,000","0","4,000","7,000",
="006208","富邦台50        ","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="006207","FH滬深          ","0","0","0","0","2,580,000","-2,580,000","2,583,000","260,000","0","260,000","4,318,000","1,995,000","2,323,000","3,000",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="008201","BP上證50        ","0","0","0","0","0","0","-1,700","7,200","0","7,200","0","8,900","-8,900","-1,700",
="00633L","富邦上証正2     ","0","0","0","0","0","0","-155,000","50,000","154,000","-104,000","6,251,000","6,302,000","-51,000","-155,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-1,523,000","70,000","90,000","-20,000","4,036,000","5,539,000","-1,503,000","-1,523,000",
="00632R","元大台灣50反1   ","2,000","1,273,000","-1,271,000","248,000","0","248,000","-7,565,000","250,000","2,000","248,000","1,768,000","9,581,000","-7,813,000","-8,588,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
