"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","1,870,000","0","1,870,000","0","0","0","16,810,000","11,971,000","4,839,000","9,002,000",
="006206","元大上證50      ","684,000","1,000","683,000","0","501,000","-501,000","9,688,000","6,264,000","3,424,000","3,022,000",
="006205","富邦上証        ","0","150,000","-150,000","200,000","0","200,000","8,350,000","4,476,000","3,874,000","652,000",
="006207","FH滬深          ","6,000","0","6,000","0","0","0","1,503,000","998,000","505,000","499,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","251,000","181,000","70,000","111,000",
="0059","富邦金融        ","0","0","0","0","0","0","14,000","14,000","0","14,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0060","新台灣          ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0058","富邦發達        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0052","富邦科技        ","0","0","0","0","0","0","12,000","0","12,000","-12,000",
="006208","富邦台50        ","0","0","0","0","0","0","16,000","0","16,000","-16,000",
="0057","富邦摩台        ","0","226,000","-226,000","0","0","0","479,000","302,000","177,000","-101,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","637,297","40,000","597,297","-557,297",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","980,000","3,000","977,000","-973,000",
="0050","元大台灣50      ","202,000","10,030,000","-9,828,000","0","0","0","10,023,000","2,069,000","7,954,000","-15,713,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
