"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","6,612,000","2,645,000","3,967,000","0","0","0","0","0","0","3,790,000","5,923,000","3,400,000","2,523,000","9,408,000","8,141,000","1,267,000","7,757,000",
="0056","元大高股息      ","0","1,000","-1,000","0","0","0","0","0","0","5,320,000","0","300,000","-300,000","5,643,000","23,000","5,620,000","5,319,000",
="00642U","元大S&P石油     ","192,000","0","192,000","0","0","0","0","0","0","857,000","0","0","0","883,000","26,000","857,000","1,049,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","824,000","0","0","0","1,050,000","226,000","824,000","824,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","696,576","0","90,000","-90,000","870,576","84,000","786,576","696,576",
="00639","富邦深100       ","116,000","2,000","114,000","0","0","0","0","0","0","383,835","40,000","30,000","10,000","538,835","165,000","373,835","497,835",
="00663L","國泰臺灣加權正2 ","296,000","0","296,000","0","0","0","0","0","0","70,000","0","0","0","365,000","295,000","70,000","366,000",
="00664R","國泰臺灣加權反1 ","1,000","0","1,000","0","0","0","0","0","0","306,000","0","0","0","771,000","465,000","306,000","307,000",
="00635U","元大S&P黃金     ","0","35,000","-35,000","0","0","0","0","0","0","314,000","0","0","0","623,000","309,000","314,000","279,000",
="00641R","富邦日本反1     ","8,000","0","8,000","0","0","0","0","0","0","265,000","0","0","0","449,000","184,000","265,000","273,000",
="00672L","元大S&P原油正2  ","0","1,368,000","-1,368,000","0","0","0","0","0","0","1,634,000","0","0","0","2,345,000","711,000","1,634,000","266,000",
="00683L","元大美元指數正2 ","152,000","0","152,000","0","0","0","0","0","0","109,000","0","0","0","124,000","15,000","109,000","261,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","213,000","0","0","0","759,000","546,000","213,000","213,000",
="00676R","富邦臺灣加權反1 ","125,000","10,000","115,000","0","0","0","0","0","0","91,000","650,000","0","650,000","1,487,000","2,046,000","-559,000","206,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","203,000","0","0","0","312,000","109,000","203,000","203,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","131,000","0","0","0","169,000","38,000","131,000","131,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","109,000","0","0","0","128,000","19,000","109,000","109,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","77,000","0","0","0","106,000","29,000","77,000","77,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","74,000","0","0","0","74,000","0","74,000","74,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","61,000","0","0","0","86,000","25,000","61,000","61,000",
="00701","國泰臺灣低波動30","0","8,000","-8,000","0","0","0","0","0","0","68,000","0","0","0","82,000","14,000","68,000","60,000",
="00678","群益NBI生技     ","57,000","0","57,000","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","56,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","50,000","0","0","0","93,000","43,000","50,000","50,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","47,000","0","0","0","48,000","1,000","47,000","47,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","45,000","0","0","0","45,000","0","45,000","45,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","31,000","0","0","0","106,000","75,000","31,000","31,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","29,000","0","0","0","29,000","0","29,000","29,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","17,000","0","0","0","21,000","4,000","17,000","17,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","0","0","0","13,000","0","0","0","30,000","17,000","13,000","13,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","11,000","0","0","0","210,000","199,000","11,000","11,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","112,000","102,000","10,000","10,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","0","0","0","9,000","0","0","0","13,000","4,000","9,000","9,000",
="00714","群益道瓊美國地產","8,000","0","8,000","0","0","0","0","0","0","0","0","0","0","103,000","103,000","0","8,000",
="00684R","元大美元指數反1 ","0","1,000","-1,000","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","7,000",
="00647L","元大S&P500正2   ","1,000","0","1,000","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","7,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","5,000","1,000","4,000","4,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","3,200","0","0","0","3,400","200","3,200","3,200",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","103,000","100,000","3,000","3,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","4,000","1,000","3,000","3,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","185,000","183,000","2,000","2,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","0","0","0","61,000","61,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","160,000","160,000","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","160,000","160,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","0","0","0","0","64,000","64,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","160,000","160,000","0","0",
="00712","FH富時不動產    ","1,000","23,000","-22,000","0","0","0","0","0","0","21,000","0","0","0","21,000","0","21,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","-1,601","0","0","0","4,399","6,000","-1,601","-1,601",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00710B","FH彭博高收益債  ","1,000","2,000","-1,000","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-3,000",
="00680L","元大美債20正2   ","0","1,000","-1,000","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-4,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","-5,000","0","0","0","4,000","9,000","-5,000","-5,000",
="00660","元大歐洲50      ","2,000","0","2,000","0","0","0","0","0","0","-13,000","0","0","0","20,000","33,000","-13,000","-11,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","330,000","341,000","-11,000","-11,000",
