"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","14,860,000","400,000","14,460,000","0","0","0","0","0","0","12,213,000","350,000","100,000","250,000","17,783,000","5,820,000","11,963,000","26,673,000",
="00633L","富邦上証正2     ","4,178,000","41,000","4,137,000","0","0","0","0","0","0","5,009,000","0","61,000","-61,000","8,955,000","3,885,000","5,070,000","9,146,000",
="00632R","元大台灣50反1   ","3,237,000","1,325,000","1,912,000","0","0","0","0","0","0","3,045,000","3,750,000","2,640,000","1,110,000","9,580,000","7,645,000","1,935,000","4,957,000",
="00655L","國泰中國A50正2  ","1,109,000","41,000","1,068,000","0","0","0","0","0","0","2,584,000","0","0","0","3,719,000","1,135,000","2,584,000","3,652,000",
="00636","國泰中國A50     ","1,098,000","13,000","1,085,000","0","0","0","0","0","0","1,204,000","510,000","0","510,000","1,283,000","589,000","694,000","2,289,000",
="006205","富邦上証        ","890,000","0","890,000","0","0","0","0","0","0","414,000","10,000","0","10,000","1,647,000","1,243,000","404,000","1,304,000",
="00643","群益深証中小    ","675,000","0","675,000","0","0","0","0","0","0","190,000","0","0","0","196,000","6,000","190,000","865,000",
="00639","富邦深100       ","1,078,000","0","1,078,000","0","0","0","0","0","0","-218,000","0","0","0","1,536,000","1,754,000","-218,000","860,000",
="00648R","元大S&P500反1   ","326,000","2,000","324,000","0","0","0","0","0","0","305,000","0","0","0","530,000","225,000","305,000","629,000",
="00665L","富邦恒生國企正2 ","0","0","0","0","0","0","0","0","0","539,000","50,000","0","50,000","578,000","89,000","489,000","539,000",
="00664R","國泰臺灣加權反1 ","39,000","0","39,000","0","0","0","0","0","0","467,000","25,000","400,000","-375,000","1,897,000","1,055,000","842,000","506,000",
="006206","元大上證50      ","127,000","0","127,000","0","0","0","0","0","0","289,000","200,000","0","200,000","90,000","1,000","89,000","416,000",
="00683L","元大美元指數正2 ","81,000","0","81,000","0","0","0","0","0","0","294,000","0","0","0","294,000","0","294,000","375,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","341,000","0","0","0","403,000","62,000","341,000","341,000",
="00675L","富邦臺灣加權正2 ","53,000","0","53,000","0","0","0","0","0","0","269,000","0","0","0","443,000","174,000","269,000","322,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","319,000","18,000","0","18,000","323,000","22,000","301,000","319,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","318,000","0","0","0","318,000","0","318,000","318,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","241,000","0","0","0","241,000","0","241,000","241,000",
="00728","第一金工業30    ","0","0","0","0","0","0","0","0","0","170,000","0","0","0","470,000","300,000","170,000","170,000",
="00634R","富邦上証反1     ","25,000","115,000","-90,000","0","0","0","0","0","0","248,000","0","0","0","298,000","50,000","248,000","158,000",
="00631L","元大台灣50正2   ","1,000","488,000","-487,000","0","0","0","0","0","0","616,000","268,000","0","268,000","624,000","276,000","348,000","129,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","117,000","0","0","0","121,000","4,000","117,000","117,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","114,000","0","0","0","114,000","0","114,000","114,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","109,000","0","0","0","198,000","89,000","109,000","109,000",
="006207","FH滬深          ","218,000","0","218,000","0","0","0","0","0","0","-110,000","0","0","0","49,000","159,000","-110,000","108,000",
="00676R","富邦臺灣加權反1 ","164,000","403,000","-239,000","0","0","0","0","0","0","339,000","0","0","0","943,000","604,000","339,000","100,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","0","0","0","96,000","0","0","0","135,000","39,000","96,000","96,000",
="00641R","富邦日本反1     ","49,000","0","49,000","0","0","0","0","0","0","47,000","0","0","0","148,000","101,000","47,000","96,000",
="00640L","富邦日本正2     ","47,000","1,000","46,000","0","0","0","0","0","0","42,000","0","0","0","244,000","202,000","42,000","88,000",
="00649","FH香港          ","0","0","0","0","0","0","0","0","0","63,000","0","0","0","115,000","52,000","63,000","63,000",
="00642U","元大S&P石油     ","0","0","0","0","0","0","0","0","0","60,000","0","0","0","113,000","53,000","60,000","60,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","48,000","0","0","0","94,000","46,000","48,000","48,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","46,000","0","0","0","48,000","2,000","46,000","46,000",
="00652","富邦印度        ","10,000","0","10,000","0","0","0","0","0","0","32,000","0","0","0","32,000","0","32,000","42,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","38,000","0","0","0","61,000","23,000","38,000","38,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","31,000","0","0","0","169,000","138,000","31,000","31,000",
="00702","國泰標普低波高息","19,000","0","19,000","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","19,000",
="00682U","元大美元指數    ","7,000","5,000","2,000","0","0","0","0","0","0","16,000","0","0","0","16,000","0","16,000","18,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","16,000","0","0","0","78,000","62,000","16,000","16,000",
="00653L","富邦印度正2     ","116,000","0","116,000","0","0","0","0","0","0","-103,000","0","0","0","12,000","115,000","-103,000","13,000",
="00658L","國泰日本正2     ","1,000","0","1,000","0","0","0","0","0","0","10,000","0","0","0","11,000","1,000","10,000","11,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","11,000","0","0","0","44,000","33,000","11,000","11,000",
="00647L","元大S&P500正2   ","10,000","0","10,000","0","0","0","0","0","0","0","0","0","0","0","0","0","10,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="00669R","國泰美國道瓊反1 ","33,000","0","33,000","0","0","0","0","0","0","-27,000","0","0","0","247,000","274,000","-27,000","6,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","5,000","0","0","0","85,000","80,000","5,000","5,000",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","6,000","2,000","4,000","4,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","8,000","4,000","4,000","4,000",
="00678","群益NBI生技     ","8,000","4,000","4,000","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","3,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","4,000","1,000","3,000","3,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","13,000","11,000","2,000","2,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","1,500","0","0","0","1,800","300","1,500","1,500",
="00714","群益道瓊美國地產","1,000","0","1,000","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","1,000",
