"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","8,228,000","814,000","7,414,000","0","0","0","0","0","0","2,679,000","420,000","580,000","-160,000","19,534,000","16,695,000","2,839,000","10,093,000",
"2303","聯電            ","59,722,000","54,314,545","5,407,455","0","0","0","269,000","150,000","119,000","4,077,994","3,229,000","103,000","3,126,000","1,201,994","250,000","951,994","9,604,449",
"6153","嘉聯益          ","8,391,000","425,000","7,966,000","0","0","0","492,000","100,000","392,000","913,000","453,000","775,000","-322,000","1,456,000","221,000","1,235,000","9,271,000",
"3481","群創            ","24,763,000","14,684,500","10,078,500","0","0","0","0","0","0","-974,000","158,000","44,000","114,000","468,000","1,556,000","-1,088,000","9,104,500",
"8466","美吉吉-KY       ","7,779,000","1,000","7,778,000","0","0","0","0","0","0","0","0","0","0","0","0","0","7,778,000",
"2371","大同            ","1,773,000","1,772,000","1,000","0","0","0","0","0","0","6,917,000","560,000","170,000","390,000","6,941,000","414,000","6,527,000","6,918,000",
="00655L","國泰中國A50正2  ","1,886,000","12,000","1,874,000","0","0","0","0","0","0","4,042,000","0","0","0","6,510,000","2,468,000","4,042,000","5,916,000",
"2456","奇力新          ","3,361,000","1,016,000","2,345,000","0","0","0","2,094,000","138,000","1,956,000","354,000","827,000","391,000","436,000","84,000","166,000","-82,000","4,655,000",
"2883","開發金          ","10,461,000","5,639,710","4,821,290","0","0","0","395,000","0","395,000","-661,000","19,000","63,000","-44,000","266,000","883,000","-617,000","4,555,290",
="074700","大立光凱基7B購01","0","0","0","0","0","0","0","0","0","4,393,000","0","0","0","4,704,000","311,000","4,393,000","4,393,000",
="077521","智易麥證7B購01  ","0","0","0","6,022,000","1,621,000","4,401,000","0","0","0","4,379,000","0","0","0","6,022,000","1,643,000","4,379,000","4,379,000",
="077767","奇鋐麥證7A購01  ","0","0","0","4,434,000","3,000","4,431,000","0","0","0","4,364,000","0","0","0","4,437,000","73,000","4,364,000","4,364,000",
="075209","大成鋼麥證79購01","0","0","0","4,141,000","17,000","4,124,000","0","0","0","4,075,000","0","0","0","4,141,000","66,000","4,075,000","4,075,000",
="071202","健鼎元大7A購01  ","0","0","0","0","0","0","0","0","0","3,994,000","0","0","0","4,086,000","92,000","3,994,000","3,994,000",
="073938","鴻海麥證79購03  ","0","0","0","4,007,000","25,000","3,982,000","0","0","0","3,982,000","0","0","0","4,007,000","25,000","3,982,000","3,982,000",
="0056","元大高股息      ","0","0","0","0","0","0","0","0","0","3,803,000","0","0","0","3,803,000","0","3,803,000","3,803,000",
"2886","兆豐金          ","9,871,000","6,374,000","3,497,000","0","0","0","309,000","0","309,000","-23,000","58,000","13,000","45,000","65,000","133,000","-68,000","3,783,000",
="073797","順德麥證79購01  ","0","0","0","3,758,000","0","3,758,000","0","0","0","3,758,000","0","0","0","3,758,000","0","3,758,000","3,758,000",
="074473","順德麥證7A購01  ","0","0","0","5,416,000","1,617,000","3,799,000","0","0","0","3,649,000","0","0","0","5,463,000","1,814,000","3,649,000","3,649,000",
="076794","光磊麥證7A購01  ","0","0","0","3,893,000","419,000","3,474,000","0","0","0","3,490,000","0","0","0","3,909,000","419,000","3,490,000","3,490,000",
="078176","台光電麥證7A購02","0","0","0","3,975,000","540,000","3,435,000","0","0","0","3,435,000","0","0","0","4,075,000","640,000","3,435,000","3,435,000",
="078177","台光電麥證7B購01","0","0","0","3,886,000","455,000","3,431,000","0","0","0","3,431,000","0","0","0","3,986,000","555,000","3,431,000","3,431,000",
="074941","順德麥證79購02  ","0","0","0","3,196,000","0","3,196,000","0","0","0","3,196,000","0","0","0","3,196,000","0","3,196,000","3,196,000",
"2882","國泰金          ","6,910,000","3,749,602","3,160,398","0","0","0","0","138,000","-138,000","167,000","0","7,000","-7,000","254,000","80,000","174,000","3,189,398",
"6257","矽格            ","3,041,000","607,000","2,434,000","0","0","0","0","0","0","638,000","238,000","334,000","-96,000","904,000","170,000","734,000","3,072,000",
="00633L","富邦上証正2     ","2,075,000","893,000","1,182,000","0","0","0","0","0","0","1,822,000","0","50,000","-50,000","8,020,000","6,148,000","1,872,000","3,004,000",
"2856","元富證          ","2,983,000","30,000","2,953,000","0","0","0","0","0","0","0","0","0","0","0","0","0","2,953,000",
="077203","順德麥證7B購01  ","0","0","0","2,925,000","25,000","2,900,000","0","0","0","2,900,000","0","0","0","2,925,000","25,000","2,900,000","2,900,000",
="077305","智易麥證7A購01  ","0","0","0","2,967,000","62,000","2,905,000","0","0","0","2,898,000","0","0","0","2,967,000","69,000","2,898,000","2,898,000",
="078084","GIS麥證7A購02   ","0","0","0","2,999,000","60,000","2,939,000","0","0","0","2,839,000","0","0","0","2,999,000","160,000","2,839,000","2,839,000",
="00735","國泰臺韓科技    ","0","0","0","0","0","0","0","0","0","2,764,000","0","0","0","2,944,000","180,000","2,764,000","2,764,000",
="074878","光磊凱基79購01  ","0","3,000","-3,000","0","0","0","0","0","0","2,705,000","0","0","0","3,501,000","796,000","2,705,000","2,702,000",
="075736","GIS麥證79購01   ","0","0","0","2,776,000","73,000","2,703,000","0","0","0","2,657,000","0","0","0","2,776,000","119,000","2,657,000","2,657,000",
="075952","大成鋼麥證7A購01","0","0","0","2,702,000","0","2,702,000","0","0","0","2,653,000","0","0","0","2,702,000","49,000","2,653,000","2,653,000",
="078352","啟碁麥證7C購01  ","0","0","0","3,032,000","35,000","2,997,000","0","0","0","2,648,000","0","0","0","3,032,000","384,000","2,648,000","2,648,000",
="076099","亞光麥證7A購02  ","0","0","0","4,054,000","1,462,000","2,592,000","0","0","0","2,592,000","0","0","0","4,054,000","1,462,000","2,592,000","2,592,000",
="080155","順德麥證7C購01  ","0","0","0","2,642,000","65,000","2,577,000","0","0","0","2,577,000","0","0","0","2,642,000","65,000","2,577,000","2,577,000",
="075440","奇鋐麥證79購01  ","0","0","0","2,567,000","10,000","2,557,000","0","0","0","2,557,000","0","0","0","2,567,000","10,000","2,557,000","2,557,000",
="076515","光磊永豐7A購01  ","0","0","0","0","0","0","0","0","0","2,555,000","0","0","0","3,692,000","1,137,000","2,555,000","2,555,000",
"2356","英業達          ","4,681,000","1,859,000","2,822,000","0","0","0","86,000","0","86,000","-392,000","13,000","0","13,000","14,000","419,000","-405,000","2,516,000",
="074260","台光電麥證79購01","0","0","0","2,964,000","458,000","2,506,000","0","0","0","2,512,000","0","0","0","2,984,000","472,000","2,512,000","2,512,000",
"2880","華南金          ","6,247,000","3,737,000","2,510,000","0","0","0","0","0","0","-18,000","2,000","10,000","-8,000","0","10,000","-10,000","2,492,000",
="076412","華夏凱基7A購01  ","0","0","0","0","0","0","0","0","0","2,458,000","0","0","0","2,458,000","0","2,458,000","2,458,000",
="0050","元大台灣50      ","460,000","99,000","361,000","0","0","0","0","0","0","2,026,000","312,000","0","312,000","1,903,000","189,000","1,714,000","2,387,000",
="074477","貿聯麥證7A購01  ","0","0","0","2,770,000","408,000","2,362,000","0","0","0","2,381,000","0","0","0","2,789,000","408,000","2,381,000","2,381,000",
="074479","和碩麥證7A購02  ","0","0","0","2,554,000","173,000","2,381,000","0","0","0","2,376,000","0","0","0","2,554,000","178,000","2,376,000","2,376,000",
="070332","嘉澤元富76購01  ","0","0","0","0","0","0","0","0","0","2,355,000","0","0","0","2,355,000","0","2,355,000","2,355,000",
="076866","台積電元大7A購04","0","0","0","0","0","0","0","0","0","2,329,000","0","0","0","2,520,000","191,000","2,329,000","2,329,000",
"2887","台新金          ","5,607,000","3,245,000","2,362,000","0","0","0","0","0","0","-150,000","3,000","0","3,000","0","153,000","-153,000","2,212,000",
="077349","台積電中信7A購03","0","0","0","0","0","0","0","0","0","2,189,000","0","0","0","2,190,000","1,000","2,189,000","2,189,000",
"2014","中鴻            ","2,401,000","205,000","2,196,000","0","0","0","200,000","0","200,000","-208,000","38,000","220,000","-182,000","0","26,000","-26,000","2,188,000",
="075069","兆赫麥證79購01  ","0","0","0","2,099,000","5,000","2,094,000","0","0","0","2,094,000","0","0","0","2,099,000","5,000","2,094,000","2,094,000",
="075726","順德麥證7A購02  ","0","0","0","2,056,000","0","2,056,000","0","0","0","2,056,000","0","0","0","2,056,000","0","2,056,000","2,056,000",
