"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","9,222,000","9,412,000","-190,000","0","0","0","5,098,000","3,621,000","1,477,000","1,954,000",
="0055","元大MSCI金融    ","45,000","0","45,000","0","0","0","406,000","406,000","0","451,000",
="0053","元大電子        ","71,000","0","71,000","0","0","0","7,000","7,000","0","78,000",
="0054","元大台商50      ","51,000","0","51,000","0","0","0","10,000","10,000","0","61,000",
="006203","元大MSCI台灣    ","50,000","0","50,000","0","0","0","1,000","0","1,000","49,000",
="0058","富邦發達        ","79,000","0","79,000","0","0","0","54,000","5,000","49,000","35,000",
="0060","新台灣          ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0052","富邦科技        ","18,000","0","18,000","0","0","0","15,000","0","15,000","3,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0059","富邦金融        ","0","0","0","0","0","0","7,000","3,000","4,000","-1,000",
="0051","元大中型100     ","0","1,000","-1,000","0","0","0","1,000","0","1,000","-2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","6,590","2,000","4,590","-2,590",
="0057","富邦摩台        ","50,000","0","50,000","0","0","0","256,000","101,000","155,000","-4,000",
="006206","元大上證50      ","0","100,000","-100,000","0","0","0","1,198,000","502,000","696,000","-294,000",
="0056","元大高股息      ","0","343,000","-343,000","0","0","0","291,000","147,000","144,000","-340,000",
="0061","元大寶滬深      ","10,000","0","10,000","0","0","0","2,339,000","884,000","1,455,000","-561,000",
="006205","富邦上証        ","0","0","0","0","0","0","6,553,000","2,320,000","4,233,000","-1,913,000",
="006207","FH滬深          ","0","200,000","-200,000","0","0","0","3,392,000","810,000","2,582,000","-1,972,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
