"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00633L","富邦上証正2     ","46,000","21,000","25,000","0","0","0","2,203,000","29,000","10,000","19,000","18,100,000","15,916,000","2,184,000","2,228,000",
="00639","富邦深100       ","0","0","0","3,600,000","0","3,600,000","-1,692,000","10,000","10,000","0","3,311,000","5,003,000","-1,692,000","1,908,000",
="006205","富邦上証        ","100,000","23,000","77,000","0","0","0","1,743,000","439,000","369,000","70,000","5,785,000","4,112,000","1,673,000","1,820,000",
="00637L","元大滬深300正2  ","220,000","420,000","-200,000","0","0","0","1,485,000","0","50,000","-50,000","35,807,000","34,272,000","1,535,000","1,285,000",
="0061","元大寶滬深      ","51,000","27,000","24,000","600,000","0","600,000","175,000","13,000","87,000","-74,000","4,505,000","4,256,000","249,000","799,000",
="0055","元大MSCI金融    ","0","0","0","78,000","0","78,000","28,000","0","0","0","135,000","107,000","28,000","106,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","7,000","0","0","0","1,483,000","1,476,000","7,000","7,000",
="008201","BP上證50        ","0","0","0","0","0","0","5,400","0","0","0","12,600","7,200","5,400","5,400",
="0054","元大台商50      ","0","0","0","0","0","0","4,000","0","0","0","5,000","1,000","4,000","4,000",
="006208","富邦台50        ","0","0","0","0","0","0","4,000","0","0","0","15,000","11,000","4,000","4,000",
="006203","元大MSCI台灣    ","2,000","1,000","1,000","0","0","0","0","0","0","0","2,000","2,000","0","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","145","0","0","0","5,000","4,855","145","145",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","0","5,000","5,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0052","富邦科技        ","0","0","0","0","0","0","-3,000","0","0","0","3,000","6,000","-3,000","-3,000",
="0053","元大電子        ","0","0","0","0","0","0","-6,000","0","0","0","0","6,000","-6,000","-6,000",
="0060","新台灣          ","0","0","0","0","0","0","-6,000","0","0","0","1,000","7,000","-6,000","-6,000",
="0051","元大中型100     ","0","4,000","-4,000","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-7,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-80,000","4,000","139,000","-135,000","449,000","394,000","55,000","-80,000",
="00638R","元大滬深300反1  ","5,000","0","5,000","0","0","0","-297,000","0","0","0","3,392,000","3,689,000","-297,000","-292,000",
="00636","國泰中國A50     ","63,000","0","63,000","0","0","0","-486,000","90,000","420,000","-330,000","12,881,000","13,037,000","-156,000","-423,000",
="0050","元大台灣50      ","1,778,000","1,343,000","435,000","0","0","0","-1,175,000","507,000","25,000","482,000","1,075,000","2,732,000","-1,657,000","-740,000",
="006206","元大上證50      ","0","20,000","-20,000","0","0","0","-1,062,000","75,000","205,000","-130,000","3,758,000","4,690,000","-932,000","-1,082,000",
="0056","元大高股息      ","3,000","37,000","-34,000","0","0","0","-2,465,000","0","0","0","0","2,465,000","-2,465,000","-2,499,000",
="00632R","元大台灣50反1   ","0","1,101,000","-1,101,000","0","0","0","-2,894,000","265,000","0","265,000","1,662,000","4,821,000","-3,159,000","-3,995,000",
="006207","FH滬深          ","100,000","26,000","74,000","0","0","0","-4,368,000","30,000","200,000","-170,000","3,009,000","7,207,000","-4,198,000","-4,294,000",
="00634R","富邦上証反1     ","150,000","100,000","50,000","0","0","0","-5,697,000","100,000","200,000","-100,000","803,000","6,400,000","-5,597,000","-5,647,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
