"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","764,000","259,000","505,000","0","0","0","3,638,000","2,727,000","911,000","2,321,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","473,000","472,000","1,000","471,000",
="0056","元大高股息      ","119,000","0","119,000","0","0","0","351,000","351,000","0","470,000",
="0055","元大MSCI金融    ","580,000","0","580,000","0","0","0","940,000","378,000","562,000","396,000",
="0053","元大電子        ","135,000","0","135,000","0","0","0","0","0","0","135,000",
="006203","元大MSCI台灣    ","5,000","0","5,000","0","0","0","73,000","73,000","0","78,000",
="0054","元大台商50      ","59,000","0","59,000","0","0","0","7,000","7,000","0","66,000",
="0051","元大中型100     ","59,000","0","59,000","0","0","0","0","0","0","59,000",
="006208","富邦台50        ","0","0","0","0","0","0","98,000","50,000","48,000","2,000",
="0059","富邦金融        ","0","51,000","-51,000","0","0","0","51,000","51,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0057","富邦摩台        ","0","10,000","-10,000","0","0","0","214,000","110,000","104,000","-4,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,653,000","663,000","990,000","-327,000",
="006206","元大上證50      ","0","0","0","0","0","0","981,000","295,000","686,000","-391,000",
="006205","富邦上証        ","20,000","5,000","15,000","0","0","0","3,976,000","1,442,000","2,534,000","-1,077,000",
="0061","元大寶滬深      ","0","400,000","-400,000","0","0","0","5,644,000","2,467,000","3,177,000","-1,110,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
