"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","5,000","100,000","-95,000","0","0","0","4,201,000","2,362,000","1,839,000","428,000",
="006206","元大上證50      ","40,000","700,000","-660,000","0","0","0","5,106,000","2,932,000","2,174,000","98,000",
="0053","元大電子        ","0","0","0","0","0","0","10,000","10,000","0","10,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006207","FH滬深          ","52,000","202,000","-150,000","0","0","0","1,957,000","1,039,000","918,000","-29,000",
="0055","元大MSCI金融    ","0","613,000","-613,000","0","0","0","951,000","753,000","198,000","-58,000",
="0057","富邦摩台        ","313,000","732,000","-419,000","0","0","0","1,451,000","853,000","598,000","-164,000",
="006204","永豐臺灣加權    ","0","50,000","-50,000","0","0","0","561,297","106,000","455,297","-399,297",
="006205","富邦上証        ","0","0","0","0","0","0","7,237,000","3,418,000","3,819,000","-401,000",
="0056","元大高股息      ","0","1,315,000","-1,315,000","0","0","0","1,963,000","2,000","1,961,000","-3,274,000",
="0050","元大台灣50      ","601,000","7,929,000","-7,328,000","0","0","0","10,530,000","2,728,000","7,802,000","-12,402,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
