"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","2,110,000","185,000","1,925,000","0","0","0","2,927,000","1,539,000","1,388,000","2,076,000",
="0055","元大MSCI金融    ","0","0","0","0","245,000","-245,000","970,000","832,000","138,000","449,000",
="0053","元大電子        ","0","0","0","0","0","0","57,000","57,000","0","57,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","55,100","48,000","7,100","40,900",
="0059","富邦金融        ","12,000","0","12,000","0","0","0","0","0","0","12,000",
="0054","元大台商50      ","9,000","0","9,000","0","0","0","2,000","2,000","0","11,000",
="006208","富邦台50        ","0","0","0","0","0","0","10,000","10,000","0","10,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0060","新台灣          ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","194,000","93,000","101,000","-8,000",
="006207","FH滬深          ","0","0","0","0","0","0","797,000","80,000","717,000","-637,000",
="006205","富邦上証        ","0","97,000","-97,000","0","590,000","-590,000","7,410,000","3,417,000","3,993,000","-1,263,000",
="006206","元大上證50      ","0","908,000","-908,000","0","0","0","8,950,000","4,085,000","4,865,000","-1,688,000",
="0061","元大寶滬深      ","1,000","1,848,000","-1,847,000","502,000","0","502,000","2,910,000","1,149,000","1,761,000","-1,957,000",
="0056","元大高股息      ","10,000","140,000","-130,000","0","0","0","2,098,000","0","2,098,000","-2,228,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
