"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","4,077,000","222,000","3,855,000","0","0","0","11,816,000","7,036,000","4,780,000","6,111,000",
="0061","元大寶滬深      ","161,000","0","161,000","0","0","0","5,419,000","3,360,000","2,059,000","1,462,000",
="006207","FH滬深          ","0","0","0","0","449,000","-449,000","4,149,000","3,008,000","1,141,000","1,418,000",
="006206","元大上證50      ","0","0","0","0","0","0","3,636,000","2,089,000","1,547,000","542,000",
="0055","元大MSCI金融    ","0","48,000","-48,000","0","0","0","259,000","210,000","49,000","113,000",
="0053","元大電子        ","9,000","0","9,000","0","0","0","10,000","6,000","4,000","11,000",
="0051","元大中型100     ","6,000","0","6,000","0","0","0","0","0","0","6,000",
="0059","富邦金融        ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0054","元大台商50      ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0057","富邦摩台        ","0","94,000","-94,000","0","0","0","104,000","98,000","6,000","-2,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","538,000","252,000","286,000","-33,000",
="006204","永豐臺灣加權    ","0","141,000","-141,000","0","0","0","347,999","198,000","149,999","-92,999",
="006205","富邦上証        ","0","1,000,000","-1,000,000","0","56,000","-56,000","6,419,000","3,166,000","3,253,000","-1,143,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
