"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","8,092,000","6,000","8,086,000","55,000","0","55,000","1,276,000","1,229,000","319,000","910,000","2,811,000","2,445,000","366,000","9,417,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","5,414,000","0","111,000","-111,000","17,369,000","11,844,000","5,525,000","5,414,000",
="0056","元大高股息      ","50,000","0","50,000","0","0","0","1,088,000","0","0","0","1,088,000","0","1,088,000","1,138,000",
="006205","富邦上証        ","2,000","0","2,000","0","0","0","957,000","740,000","110,000","630,000","4,010,000","3,683,000","327,000","959,000",
="0055","元大MSCI金融    ","3,000","0","3,000","0","0","0","820,000","70,000","0","70,000","750,000","0","750,000","823,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","508,000","0","10,000","-10,000","751,000","233,000","518,000","508,000",
="00631L","元大台灣50正2   ","0","18,000","-18,000","0","0","0","311,000","52,000","0","52,000","672,000","413,000","259,000","293,000",
="0053","元大電子        ","9,000","0","9,000","0","0","0","80,000","0","0","0","81,000","1,000","80,000","89,000",
="0051","元大中型100     ","12,000","0","12,000","0","0","0","55,000","0","0","0","55,000","0","55,000","67,000",
="0054","元大台商50      ","11,000","0","11,000","0","0","0","42,000","0","0","0","43,000","1,000","42,000","53,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","28,000","0","0","0","29,000","1,000","28,000","28,000",
="0052","富邦科技        ","13,000","0","13,000","0","0","0","4,000","0","0","0","19,000","15,000","4,000","17,000",
="0059","富邦金融        ","0","0","0","0","0","0","6,000","0","0","0","7,000","1,000","6,000","6,000",
="0060","新台灣          ","0","0","0","0","0","0","5,000","0","0","0","7,000","2,000","5,000","5,000",
="008201","BP上證50        ","0","0","0","0","0","0","3,400","0","0","0","3,400","0","3,400","3,400",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","4,000","3,000","1,000","1,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-9,000","0","0","0","1,000","10,000","-9,000","-9,000",
="006207","FH滬深          ","0","0","0","2,000,000","0","2,000,000","-3,189,000","0","0","0","1,576,000","4,765,000","-3,189,000","-1,189,000",
="006206","元大上證50      ","0","0","0","0","0","0","-1,671,000","0","0","0","212,000","1,883,000","-1,671,000","-1,671,000",
="00633L","富邦上証正2     ","1,000","0","1,000","400,000","0","400,000","-3,907,000","230,000","102,000","128,000","165,000","4,200,000","-4,035,000","-3,506,000",
="00632R","元大台灣50反1   ","0","0","0","0","0","0","-7,640,000","50,000","211,000","-161,000","1,792,000","9,271,000","-7,479,000","-7,640,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
