"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","942,000","179,000","763,000","0","0","0","8,825,000","4,789,000","4,036,000","1,516,000",
="006206","元大上證50      ","57,000","0","57,000","0","0","0","5,654,000","3,143,000","2,511,000","689,000",
="006205","富邦上証        ","0","0","0","0","0","0","6,680,000","3,580,000","3,100,000","480,000",
="006207","FH滬深          ","187,000","14,000","173,000","0","0","0","662,000","443,000","219,000","397,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","139,000","114,000","25,000","89,000",
="0052","富邦科技        ","0","0","0","0","0","0","3,000","1,000","2,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0059","富邦金融        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0057","富邦摩台        ","200,000","0","200,000","0","0","0","1,000,000","398,000","602,000","-4,000",
="006208","富邦台50        ","0","0","0","0","0","0","13,000","0","13,000","-13,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","469,297","33,000","436,297","-403,297",
="0056","元大高股息      ","0","226,000","-226,000","0","0","0","4,213,000","0","4,213,000","-4,439,000",
="0050","元大台灣50      ","2,246,000","9,393,000","-7,147,000","0","0","0","9,636,000","1,981,000","7,655,000","-12,821,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
