"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00631L","元大台灣50正2   ","4,000","0","4,000","0","0","0","8,740,000","100,000","1,236,000","-1,136,000","10,746,000","870,000","9,876,000","8,744,000",
="0050","元大台灣50      ","5,587,000","915,000","4,672,000","446,000","0","446,000","1,387,000","13,000","311,000","-298,000","2,917,000","1,232,000","1,685,000","6,505,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","3,694,000","0","0","0","6,374,000","2,680,000","3,694,000","3,694,000",
="00634R","富邦上証反1     ","46,000","0","46,000","0","0","0","1,927,000","51,000","50,000","1,000","3,466,000","1,540,000","1,926,000","1,973,000",
="0061","元大寶滬深      ","0","5,000","-5,000","100,000","0","100,000","955,000","913,000","100,000","813,000","1,707,000","1,565,000","142,000","1,050,000",
="0056","元大高股息      ","0","0","0","0","0","0","604,000","0","0","0","604,000","0","604,000","604,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","359,000","1,000","0","1,000","1,379,000","1,021,000","358,000","359,000",
="00642U","元大S&P石油     ","21,000","29,000","-8,000","33,000","0","33,000","174,000","250,000","0","250,000","4,630,000","4,706,000","-76,000","199,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","151,000","0","0","0","161,000","10,000","151,000","151,000",
="00645","富邦日本        ","0","0","0","0","0","0","143,000","0","0","0","3,335,000","3,192,000","143,000","143,000",
="0051","元大中型100     ","0","1,000","-1,000","0","0","0","12,000","0","0","0","12,000","0","12,000","11,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","9,000","0","0","0","9,000","0","9,000","9,000",
="006203","元大MSCI台灣    ","3,000","0","3,000","0","0","0","0","0","0","0","0","0","0","3,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","0","0","0","6,000","5,000","1,000","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0053","元大電子        ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00646","元大S&P500      ","0","0","0","0","0","0","-236,000","0","0","0","983,000","1,219,000","-236,000","-236,000",
="006207","FH滬深          ","0","0","0","0","0","0","-267,000","0","0","0","989,000","1,256,000","-267,000","-267,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","-298,000","282,000","0","282,000","1,216,000","1,796,000","-580,000","-298,000",
="00643","群益深証中小    ","0","0","0","0","0","0","-489,000","0","1,000","-1,000","1,705,000","2,193,000","-488,000","-489,000",
="006206","元大上證50      ","0","0","0","0","0","0","-654,000","0","0","0","698,000","1,352,000","-654,000","-654,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-738,000","0","0","0","4,313,000","5,051,000","-738,000","-738,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","-813,000","0","0","0","2,184,000","2,997,000","-813,000","-813,000",
="00636","國泰中國A50     ","0","64,000","-64,000","0","0","0","-857,000","0","0","0","1,977,000","2,834,000","-857,000","-921,000",
="00639","富邦深100       ","0","0","0","0","0","0","-1,165,000","20,000","20,000","0","1,023,000","2,188,000","-1,165,000","-1,165,000",
="006205","富邦上証        ","0","0","0","0","0","0","-1,390,000","0","0","0","4,700,000","6,090,000","-1,390,000","-1,390,000",
="00637L","元大滬深300正2  ","100,000","0","100,000","70,000","0","70,000","-5,734,000","300,000","0","300,000","33,888,000","39,922,000","-6,034,000","-5,564,000",
="00632R","元大台灣50反1   ","343,000","80,000","263,000","0","0","0","-8,875,000","2,848,000","3,898,000","-1,050,000","7,465,000","15,290,000","-7,825,000","-8,612,000",
="00633L","富邦上証正2     ","0","1,003,000","-1,003,000","684,000","0","684,000","-8,916,000","160,000","65,000","95,000","24,742,000","33,753,000","-9,011,000","-9,235,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
