"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00634R","富邦上証反1     ","11,000","0","11,000","0","0","0","10,482,000","2,030,000","60,000","1,970,000","11,298,000","2,786,000","8,512,000","10,493,000",
="006207","FH滬深          ","0","10,000","-10,000","0","50,000","-50,000","1,848,000","267,000","21,000","246,000","3,811,000","2,209,000","1,602,000","1,788,000",
="00632R","元大台灣50反1   ","0","0","0","0","0","0","1,333,000","434,000","295,000","139,000","1,808,000","614,000","1,194,000","1,333,000",
="006205","富邦上証        ","2,000","2,000","0","0","3,175,000","-3,175,000","4,261,000","473,000","514,000","-41,000","10,702,000","6,400,000","4,302,000","1,086,000",
="006206","元大上證50      ","0","0","0","0","0","0","517,000","50,000","1,994,000","-1,944,000","5,393,000","2,932,000","2,461,000","517,000",
="0054","元大台商50      ","0","0","0","0","0","0","9,000","0","0","0","16,000","7,000","9,000","9,000",
="006203","元大MSCI台灣    ","12,000","1,000","11,000","0","0","0","-6,000","0","0","0","5,000","11,000","-6,000","5,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","-2,000","0","0","0","15,000","17,000","-2,000","-2,000",
="008201","BP上證50        ","0","0","0","0","0","0","-2,800","0","0","0","7,300","10,100","-2,800","-2,800",
="0060","新台灣          ","0","0","0","0","0","0","-3,000","0","0","0","2,000","5,000","-3,000","-3,000",
="0058","富邦發達        ","0","0","0","0","0","0","-3,000","0","0","0","1,000","4,000","-3,000","-3,000",
="0057","富邦摩台        ","52,000","0","52,000","0","0","0","-59,000","0","0","0","103,000","162,000","-59,000","-7,000",
="0051","元大中型100     ","0","0","0","0","0","0","-10,000","0","0","0","5,000","15,000","-10,000","-10,000",
="0052","富邦科技        ","0","0","0","0","0","0","-15,000","0","0","0","2,000","17,000","-15,000","-15,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-71,000","0","0","0","138,000","209,000","-71,000","-71,000",
="0055","元大MSCI金融    ","0","0","0","0","60,000","-60,000","-19,000","0","0","0","0","19,000","-19,000","-79,000",
="0050","元大台灣50      ","1,823,146","1,098,000","725,146","0","0","0","-1,006,000","105,000","87,000","18,000","1,721,000","2,745,000","-1,024,000","-280,854",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-621,000","302,000","1,000","301,000","397,000","1,319,000","-922,000","-621,000",
="00638R","元大滬深300反1  ","514,000","0","514,000","0","0","0","-1,374,000","0","0","0","5,915,000","7,289,000","-1,374,000","-860,000",
="0056","元大高股息      ","0","0","0","0","0","0","-909,000","0","0","0","66,000","975,000","-909,000","-909,000",
="00639","富邦深100       ","30,000","0","30,000","0","0","0","-1,066,000","150,000","0","150,000","2,295,000","3,511,000","-1,216,000","-1,036,000",
="00636","國泰中國A50     ","0","100,000","-100,000","0","0","0","-3,197,000","0","0","0","6,517,000","9,714,000","-3,197,000","-3,297,000",
="0061","元大寶滬深      ","541,000","122,000","419,000","0","600,000","-600,000","-6,382,000","70,000","0","70,000","3,216,000","9,668,000","-6,452,000","-6,563,000",
="00633L","富邦上証正2     ","90,000","0","90,000","0","0","0","-11,568,000","0","10,000","-10,000","4,221,000","15,779,000","-11,558,000","-11,478,000",
="00637L","元大滬深300正2  ","0","1,000","-1,000","0","0","0","-21,765,000","0","0","0","9,208,000","30,973,000","-21,765,000","-21,766,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
