"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,079,000","431,000","648,000","0","0","0","11,600,000","9,038,000","2,562,000","7,124,000",
="0061","元大寶滬深      ","6,325,000","215,000","6,110,000","0","0","0","20,854,000","9,456,000","11,398,000","4,168,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","2,351,000","1,944,000","407,000","1,537,000",
="006206","元大上證50      ","791,000","270,000","521,000","203,000","0","203,000","2,057,000","969,000","1,088,000","605,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","581,000","525,000","56,000","469,000",
="006207","FH滬深          ","1,253,000","52,000","1,201,000","0","0","0","2,367,000","674,000","1,693,000","182,000",
="0056","元大高股息      ","0","0","0","0","0","0","329,000","238,000","91,000","147,000",
="0051","元大中型100     ","21,000","0","21,000","0","0","0","77,000","77,000","0","98,000",
="006208","富邦台50        ","0","0","0","0","0","0","87,000","82,000","5,000","77,000",
="0060","新台灣          ","0","0","0","0","0","0","24,000","24,000","0","24,000",
="0053","元大電子        ","0","0","0","0","0","0","22,000","22,000","0","22,000",
="0052","富邦科技        ","20,000","0","20,000","0","0","0","27,000","12,000","15,000","17,000",
="0054","元大台商50      ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0057","富邦摩台        ","10,000","0","10,000","0","0","0","13,000","3,000","10,000","3,000",
="006205","富邦上証        ","1,000,000","870,000","130,000","188,000","0","188,000","8,062,000","3,805,000","4,257,000","-134,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
