"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"2344","華邦電          ","22,120,333","10,230,000","11,890,333","0","0","0","0","0","0","3,051,000","558,000","404,000","154,000","4,195,000","1,298,000","2,897,000","14,941,333",
"2337","旺宏            ","3,791,000","1,823,895","1,967,105","0","0","0","238,000","0","238,000","8,162,000","222,000","6,000","216,000","8,683,000","737,000","7,946,000","10,367,105",
"2448","晶電            ","13,159,000","8,029,000","5,130,000","0","0","0","1,331,000","0","1,331,000","3,891,000","1,182,000","1,305,000","-123,000","5,463,000","1,449,000","4,014,000","10,352,000",
"1605","華新            ","9,603,000","3,435,000","6,168,000","0","0","0","440,000","17,000","423,000","1,488,000","321,000","293,000","28,000","1,691,000","231,000","1,460,000","8,079,000",
"1101","台泥            ","10,646,000","2,639,007","8,006,993","0","0","0","57,000","452,000","-395,000","-25,000","294,000","354,000","-60,000","82,000","47,000","35,000","7,586,993",
="072710","台苯麥證77購01  ","0","0","0","7,984,000","859,000","7,125,000","0","0","0","6,626,000","0","0","0","7,984,000","1,358,000","6,626,000","6,626,000",
="072749","和大群益78購02  ","0","0","0","0","0","0","0","0","0","5,751,000","0","0","0","5,760,000","9,000","5,751,000","5,751,000",
"2408","南亞科          ","7,217,000","1,946,501","5,270,499","0","0","0","61,000","202,000","-141,000","519,000","482,000","306,000","176,000","406,000","63,000","343,000","5,648,499",
="078075","中石化麥證7B購01","0","0","0","6,112,000","401,000","5,711,000","0","0","0","5,376,000","0","0","0","6,112,000","736,000","5,376,000","5,376,000",
="073935","中石化麥證78購01","0","0","0","6,069,000","90,000","5,979,000","0","0","0","5,178,000","0","1,000","-1,000","6,069,000","890,000","5,179,000","5,178,000",
="072450","國喬麥證77購01  ","0","0","0","5,539,000","169,000","5,370,000","0","0","0","5,022,000","0","0","0","5,539,000","517,000","5,022,000","5,022,000",
="074936","台苯麥證79購01  ","0","0","0","7,151,000","383,000","6,768,000","0","0","0","4,934,000","0","0","0","7,151,000","2,217,000","4,934,000","4,934,000",
="078826","聯詠麥證7B購01  ","0","0","0","4,919,000","31,000","4,888,000","0","0","0","4,888,000","0","0","0","4,919,000","31,000","4,888,000","4,888,000",
"2883","開發金          ","7,743,000","5,124,733","2,618,267","0","0","0","0","0","0","2,130,000","1,305,000","52,000","1,253,000","1,073,000","196,000","877,000","4,748,267",
"2884","玉山金          ","8,616,000","3,201,000","5,415,000","0","0","0","0","157,000","-157,000","-512,000","0","514,000","-514,000","4,000","2,000","2,000","4,746,000",
"2313","華通            ","3,446,000","1,524,000","1,922,000","0","0","0","0","4,000","-4,000","2,675,000","1,593,000","480,000","1,113,000","2,193,000","631,000","1,562,000","4,593,000",
"2456","奇力新          ","2,908,000","2,389,000","519,000","0","0","0","2,757,000","0","2,757,000","1,244,000","1,490,000","550,000","940,000","474,000","170,000","304,000","4,520,000",
="077207","微星麥證7B購01  ","0","0","0","4,438,000","179,000","4,259,000","0","0","0","4,259,000","0","0","0","4,438,000","179,000","4,259,000","4,259,000",
="072521","東聯麥證77購01  ","0","0","0","4,541,000","146,000","4,395,000","0","0","0","4,117,000","0","0","0","4,541,000","424,000","4,117,000","4,117,000",
="073405","微星麥證79購01  ","0","0","0","4,148,000","31,000","4,117,000","0","0","0","4,117,000","0","0","0","4,148,000","31,000","4,117,000","4,117,000",
"2303","聯電            ","8,669,000","2,921,000","5,748,000","0","0","0","0","12,000","-12,000","-1,725,000","0","734,000","-734,000","17,000","1,008,000","-991,000","4,011,000",
="076178","中纖麥證7A購01  ","0","0","0","4,106,000","140,000","3,966,000","0","0","0","3,966,000","0","0","0","4,106,000","140,000","3,966,000","3,966,000",
="079018","台苯麥證7B購01  ","0","0","0","4,179,000","349,000","3,830,000","0","0","0","3,830,000","0","0","0","4,179,000","349,000","3,830,000","3,830,000",
="079100","智邦麥證7C購01  ","0","0","0","4,218,000","334,000","3,884,000","0","0","0","3,632,000","0","0","0","4,257,000","625,000","3,632,000","3,632,000",
="072519","統一麥證77購01  ","0","0","0","5,353,000","1,331,000","4,022,000","0","0","0","3,494,000","0","0","0","5,473,000","1,979,000","3,494,000","3,494,000",
="075433","中纖麥證79購01  ","0","0","0","3,473,000","86,000","3,387,000","0","0","0","3,387,000","0","0","0","3,473,000","86,000","3,387,000","3,387,000",
="078175","智邦麥證7B購01  ","0","0","0","4,018,000","484,000","3,534,000","0","0","0","3,281,000","0","0","0","4,057,000","776,000","3,281,000","3,281,000",
="03338B","臺股指元富76熊06","0","0","0","0","0","0","0","0","0","3,144,000","0","0","0","3,320,000","176,000","3,144,000","3,144,000",
="075471","聚陽麥證79購01  ","0","0","0","3,126,000","0","3,126,000","0","0","0","3,126,000","0","0","0","3,126,000","0","3,126,000","3,126,000",
"2834","臺企銀          ","6,788,000","3,201,000","3,587,000","0","0","0","0","0","0","-469,000","0","535,000","-535,000","66,000","0","66,000","3,118,000",
"2371","大同            ","1,548,000","1,580,000","-32,000","0","0","0","0","0","0","3,119,000","321,000","170,000","151,000","3,431,000","463,000","2,968,000","3,087,000",
="075431","聯成麥證79購01  ","0","0","0","3,232,000","4,000","3,228,000","0","0","0","3,064,000","0","0","0","3,232,000","168,000","3,064,000","3,064,000",
="079318","嘉聯益統一81購01","0","0","0","0","0","0","0","0","0","3,019,000","0","0","0","4,175,000","1,156,000","3,019,000","3,019,000",
"5469","瀚宇博          ","4,747,000","2,655,000","2,092,000","0","0","0","1,241,000","1,000","1,240,000","-386,000","402,000","94,000","308,000","991,000","1,685,000","-694,000","2,946,000",
="077301","聯詠麥證7A購01  ","0","0","0","3,345,000","515,000","2,830,000","0","0","0","2,830,000","0","0","0","3,345,000","515,000","2,830,000","2,830,000",
="072018","宏碁統一77購01  ","0","0","0","0","0","0","0","0","0","2,815,000","0","0","0","2,815,000","0","2,815,000","2,815,000",
"2881","富邦金          ","7,118,000","4,215,799","2,902,201","0","0","0","0","21,000","-21,000","-121,000","1,000","0","1,000","24,000","146,000","-122,000","2,760,201",
="073098","東聯麥證78購01  ","0","0","0","3,155,000","52,000","3,103,000","0","0","0","2,760,000","0","0","0","3,155,000","395,000","2,760,000","2,760,000",
="076744","智邦統一7A購01  ","0","0","0","0","0","0","0","0","0","2,705,000","0","0","0","2,830,000","125,000","2,705,000","2,705,000",
"1309","台達化          ","5,200,000","1,445,000","3,755,000","0","0","0","100,000","15,000","85,000","-1,137,000","177,000","1,314,000","-1,137,000","0","0","0","2,703,000",
="072932","中纖麥證77購01  ","0","0","0","3,420,000","830,000","2,590,000","0","0","0","2,590,000","0","0","0","3,420,000","830,000","2,590,000","2,590,000",
="073415","台勝科麥證78購02","0","0","0","3,297,000","157,000","3,140,000","0","0","0","2,584,000","0","0","0","3,297,000","713,000","2,584,000","2,584,000",
="079103","微星麥證7C購01  ","0","0","0","3,348,000","778,000","2,570,000","0","0","0","2,570,000","0","0","0","3,348,000","778,000","2,570,000","2,570,000",
"2492","華新科          ","4,262,900","1,760,000","2,502,900","0","0","0","275,000","446,000","-171,000","234,000","495,000","520,000","-25,000","316,000","57,000","259,000","2,565,900",
="074475","技嘉麥證7A購02  ","0","0","0","3,521,000","338,000","3,183,000","0","0","0","2,521,000","0","0","0","3,521,000","1,000,000","2,521,000","2,521,000",
="077290","台化麥證7B購01  ","0","0","0","2,789,000","41,000","2,748,000","0","0","0","2,485,000","0","0","0","2,789,000","304,000","2,485,000","2,485,000",
="073399","國喬麥證79購01  ","0","0","0","2,966,000","18,000","2,948,000","0","0","0","2,448,000","0","0","0","2,966,000","518,000","2,448,000","2,448,000",
="068476","晶電統一77購01  ","0","0","0","0","0","0","0","0","0","2,422,000","0","0","0","2,422,000","0","2,422,000","2,422,000",
="077306","TPK麥證7A購01   ","0","0","0","2,720,000","324,000","2,396,000","0","0","0","2,396,000","0","0","0","2,720,000","324,000","2,396,000","2,396,000",
="077499","台苯凱基7A購01  ","0","0","0","0","0","0","0","0","0","2,396,000","0","0","0","2,888,000","492,000","2,396,000","2,396,000",
="07573P","華新科元富7B售03","0","0","0","0","0","0","0","0","0","2,390,000","0","0","0","5,059,000","2,669,000","2,390,000","2,390,000",
="073806","禾伸堂麥證79購01","0","0","0","2,868,000","0","2,868,000","0","0","0","2,384,000","0","0","0","2,868,000","484,000","2,384,000","2,384,000",
="078473","宏碁麥證7B購01  ","0","0","0","2,370,000","20,000","2,350,000","0","0","0","2,346,000","0","0","0","2,370,000","24,000","2,346,000","2,346,000",
"2856","元富證          ","2,397,000","88,000","2,309,000","0","0","0","0","0","0","0","0","0","0","0","0","0","2,309,000",
="076091","聚陽麥證7A購01  ","0","0","0","2,297,000","0","2,297,000","0","0","0","2,297,000","0","0","0","2,297,000","0","2,297,000","2,297,000",
="072859","台勝科麥證78購01","0","0","0","6,548,000","1,976,000","4,572,000","0","0","0","2,236,000","0","0","0","6,721,000","4,485,000","2,236,000","2,236,000",
="07571P","華新科統一7B售05","0","0","0","0","0","0","0","0","0","2,200,000","0","0","0","2,200,000","0","2,200,000","2,200,000",
="073794","東聯麥證7A購01  ","0","0","0","2,436,000","195,000","2,241,000","0","0","0","2,179,000","0","0","0","2,436,000","257,000","2,179,000","2,179,000",
="078187","鎧勝麥證7A購02  ","0","0","0","2,161,000","0","2,161,000","0","0","0","2,161,000","0","0","0","2,161,000","0","2,161,000","2,161,000",
="079257","嘉聯益國泰81購01","0","0","0","0","0","0","0","0","0","2,137,000","0","0","0","2,835,000","698,000","2,137,000","2,137,000",
="073103","微星麥證7A購01  ","0","0","0","2,137,000","20,000","2,117,000","0","0","0","2,083,000","0","0","0","2,137,000","54,000","2,083,000","2,083,000",
"2891","中信金          ","14,884,000","12,800,087","2,083,913","0","0","0","0","20,000","-20,000","17,000","50,000","0","50,000","109,000","142,000","-33,000","2,080,913",
="07437P","奇力新永豐7A售02","0","0","0","0","0","0","0","0","0","2,076,000","0","0","0","2,217,000","141,000","2,076,000","2,076,000",
="070621","玉晶光永豐76購01","0","0","0","0","0","0","0","0","0","2,054,000","0","0","0","2,840,000","786,000","2,054,000","2,054,000",
="074079","瀚宇博永豐78購01","0","0","0","0","0","0","0","0","0","2,048,000","0","0","0","2,260,000","212,000","2,048,000","2,048,000",
="078182","群創麥證7A購03  ","0","0","0","2,549,000","508,000","2,041,000","0","0","0","2,041,000","0","0","0","2,549,000","508,000","2,041,000","2,041,000",
="077289","台化麥證7A購01  ","0","0","0","2,588,000","516,000","2,072,000","0","0","0","2,036,000","0","0","0","2,588,000","552,000","2,036,000","2,036,000",
="074468","統一麥證7A購01  ","0","0","0","3,273,000","1,185,000","2,088,000","0","0","0","2,027,000","0","0","0","3,274,000","1,247,000","2,027,000","2,027,000",
"3702","大聯大          ","2,461,000","522,852","1,938,148","0","0","0","0","1,000","-1,000","44,000","0","1,000","-1,000","50,000","5,000","45,000","1,981,148",
="077481","東聯凱基7A購01  ","0","0","0","0","0","0","0","0","0","1,852,000","0","0","0","2,172,000","320,000","1,852,000","1,852,000",
"3090","日電貿          ","1,949,000","382,000","1,567,000","0","0","0","160,000","0","160,000","105,000","105,000","171,000","-66,000","252,000","81,000","171,000","1,832,000",
="077521","智易麥證7B購01  ","0","0","0","3,149,000","1,324,000","1,825,000","0","0","0","1,825,000","0","0","0","3,149,000","1,324,000","1,825,000","1,825,000",
="079082","中石化凱基7B購01","0","0","0","0","0","0","0","0","0","1,794,000","0","0","0","3,048,000","1,254,000","1,794,000","1,794,000",
="074258","微星麥證78購02  ","0","0","0","1,967,000","7,000","1,960,000","0","0","0","1,792,000","0","0","0","1,967,000","175,000","1,792,000","1,792,000",
="074969","台苯永豐79購01  ","0","0","0","0","0","0","0","0","0","1,789,000","0","0","0","1,855,000","66,000","1,789,000","1,789,000",
"2633","台灣高鐵        ","2,382,000","600,911","1,781,089","0","0","0","0","0","0","-1,000","0","1,000","-1,000","0","0","0","1,780,089",
="072831","台苯國泰78購01  ","0","0","0","0","0","0","0","0","0","1,780,000","0","0","0","1,844,000","64,000","1,780,000","1,780,000",
