"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","389,000","0","389,000","15,000","0","15,000","22,362,000","16,781,000","5,581,000","11,604,000",
="006205","富邦上証        ","340,000","127,000","213,000","300,000","220,000","80,000","17,654,000","10,101,000","7,553,000","2,841,000",
="006207","FH滬深          ","0","0","0","0","0","0","8,990,000","5,551,000","3,439,000","2,112,000",
="00632R","元大台灣50反1   ","0","0","0","0","0","0","8,586,000","5,147,000","3,439,000","1,708,000",
="006206","元大上證50      ","545,000","0","545,000","0","0","0","12,230,000","6,315,000","5,915,000","945,000",
="0060","新台灣          ","0","0","0","0","0","0","6,000","4,000","2,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","4,000","3,000","1,000","2,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","3,000","1,000","2,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","289,000","144,000","145,000","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","48,000","23,000","25,000","-2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","66,150","30,000","36,150","-6,150",
="0053","元大電子        ","0","0","0","0","0","0","33,000","6,000","27,000","-21,000",
="0055","元大MSCI金融    ","0","0","0","0","80,000","-80,000","1,356,000","698,000","658,000","-40,000",
="0056","元大高股息      ","0","0","0","0","0","0","1,436,000","161,000","1,275,000","-1,114,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","7,268,000","1,939,000","5,329,000","-3,390,000",
="0050","元大台灣50      ","125,000","7,863,000","-7,738,000","0","0","0","9,366,000","3,020,000","6,346,000","-11,064,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
