"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","20,000","900,000","-880,000","0","0","0","9,066,000","6,082,000","2,984,000","2,218,000",
="0050","元大台灣50      ","3,785,000","2,176,000","1,609,000","0","0","0","4,300,000","2,149,000","2,151,000","1,607,000",
="0055","元大MSCI金融    ","618,000","0","618,000","0","0","0","880,000","880,000","0","1,498,000",
="006207","FH滬深          ","0","310,000","-310,000","0","0","0","4,352,000","2,751,000","1,601,000","840,000",
="0056","元大高股息      ","449,000","1,000","448,000","0","0","0","443,000","243,000","200,000","491,000",
="0053","元大電子        ","90,000","0","90,000","0","0","0","128,000","128,000","0","218,000",
="006206","元大上證50      ","0","1,000","-1,000","0","0","0","1,070,000","640,000","430,000","209,000",
="0054","元大台商50      ","42,000","0","42,000","0","0","0","65,000","65,000","0","107,000",
="0059","富邦金融        ","151,000","0","151,000","0","0","0","175,000","46,000","129,000","68,000",
="0052","富邦科技        ","0","0","0","0","0","0","23,000","21,000","2,000","19,000",
="006204","永豐臺灣加權    ","201,000","0","201,000","0","0","0","221,000","17,000","204,000","14,000",
="006208","富邦台50        ","0","0","0","0","0","0","66,000","38,000","28,000","10,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","7,000","7,000","0","7,000",
="0051","元大中型100     ","7,000","0","7,000","0","0","0","0","0","0","7,000",
="0057","富邦摩台        ","0","0","0","0","0","0","447,000","226,000","221,000","5,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="006205","富邦上証        ","1,000","150,000","-149,000","0","0","0","11,519,000","3,459,000","8,060,000","-4,750,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
