"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","20,680,000","343,000","20,337,000","0","0","0","0","0","0","25,012,000","659,000","650,000","9,000","34,077,000","9,074,000","25,003,000","45,349,000",
"2344","華邦電          ","29,980,693","7,196,496","22,784,197","0","0","0","0","100,000","-100,000","5,623,000","216,000","16,000","200,000","5,730,000","307,000","5,423,000","28,307,197",
"2002","中鋼            ","19,569,578","2,521,142","17,048,436","0","0","0","0","0","0","796,000","80,000","0","80,000","871,000","155,000","716,000","17,844,436",
="00633L","富邦上証正2     ","7,920,000","222,000","7,698,000","0","0","0","14,000","0","14,000","7,379,000","700,000","10,000","690,000","9,786,000","3,097,000","6,689,000","15,091,000",
"2323","中環            ","14,174,000","723,000","13,451,000","0","0","0","0","0","0","-1,881,000","1,142,000","3,023,000","-1,881,000","0","0","0","11,570,000",
"2888","新光金          ","19,476,555","11,341,702","8,134,853","0","0","0","0","0","0","2,894,000","130,000","2,000","128,000","2,800,000","34,000","2,766,000","11,028,853",
"2349","錸德            ","9,820,000","4,652,000","5,168,000","0","0","0","3,495,000","0","3,495,000","1,104,000","1,799,000","695,000","1,104,000","0","0","0","9,767,000",
"2356","英業達          ","9,498,457","1,708,406","7,790,051","0","0","0","0","0","0","352,000","0","2,000","-2,000","679,000","325,000","354,000","8,142,051",
"3481","群創            ","16,886,293","8,862,094","8,024,199","0","0","0","0","0","0","-1,524,000","1,000","25,000","-24,000","123,000","1,623,000","-1,500,000","6,500,199",
="00655L","國泰中國A50正2  ","1,656,000","212,000","1,444,000","0","0","0","0","0","0","4,742,000","82,000","0","82,000","8,297,000","3,637,000","4,660,000","6,186,000",
="0050","元大台灣50      ","1,858,000","57,000","1,801,000","0","0","0","0","0","0","4,160,000","680,000","67,000","613,000","3,822,000","275,000","3,547,000","5,961,000",
"6116","彩晶            ","7,811,000","2,392,000","5,419,000","0","0","0","0","0","0","491,000","417,000","5,000","412,000","726,000","647,000","79,000","5,910,000",
"1102","亞泥            ","8,215,075","2,599,958","5,615,117","0","0","0","0","61,000","-61,000","223,000","402,000","444,000","-42,000","287,000","22,000","265,000","5,777,117",
"2856","元富證          ","5,802,000","43,000","5,759,000","0","0","0","0","0","0","0","0","0","0","0","0","0","5,759,000",
="077305","智易麥證7A購01  ","0","0","0","6,422,000","690,000","5,732,000","0","0","0","5,732,000","0","0","0","6,422,000","690,000","5,732,000","5,732,000",
"2027","大成鋼          ","4,053,000","5,091,000","-1,038,000","0","0","0","6,375,000","0","6,375,000","111,000","1,800,000","320,000","1,480,000","413,000","1,782,000","-1,369,000","5,448,000",
"2408","南亞科          ","6,189,163","1,279,346","4,909,817","0","0","0","145,000","493,000","-348,000","870,000","316,000","197,000","119,000","818,000","67,000","751,000","5,431,817",
"2313","華通            ","4,166,000","795,000","3,371,000","0","0","0","85,000","0","85,000","1,904,000","642,000","203,000","439,000","1,597,000","132,000","1,465,000","5,360,000",
"1101","台泥            ","12,549,683","8,397,200","4,152,483","0","0","0","1,348,000","45,000","1,303,000","-159,000","405,000","1,212,000","-807,000","703,000","55,000","648,000","5,296,483",
="074684","敦南永豐79購01  ","0","0","0","0","0","0","0","0","0","5,225,000","0","0","0","5,407,000","182,000","5,225,000","5,225,000",
"3702","大聯大          ","6,940,100","1,413,428","5,526,672","0","0","0","0","13,000","-13,000","-364,000","0","307,000","-307,000","1,000","58,000","-57,000","5,149,672",
"2887","台新金          ","6,830,278","1,723,803","5,106,475","0","0","0","0","0","0","-23,000","8,000","2,000","6,000","0","29,000","-29,000","5,083,475",
="071901","滬深2X中信79購01","0","0","0","0","0","0","0","0","0","5,081,000","0","0","0","5,132,000","51,000","5,081,000","5,081,000",
"3037","欣興            ","8,262,000","4,721,000","3,541,000","0","0","0","0","0","0","1,527,000","0","61,000","-61,000","1,590,000","2,000","1,588,000","5,068,000",
"2884","玉山金          ","7,427,642","2,964,412","4,463,230","0","0","0","312,000","0","312,000","95,000","68,000","1,000","67,000","28,000","0","28,000","4,870,230",
"3231","緯創            ","11,335,203","6,239,371","5,095,832","0","0","0","0","768,000","-768,000","465,000","12,000","6,000","6,000","735,000","276,000","459,000","4,792,832",
"1303","南亞            ","3,719,888","2,141,350","1,578,538","0","0","0","0","118,000","-118,000","3,110,000","30,000","28,000","2,000","3,153,000","45,000","3,108,000","4,570,538",
"2883","開發金          ","11,360,210","7,300,628","4,059,582","0","0","0","0","0","0","428,000","574,000","0","574,000","104,000","250,000","-146,000","4,487,582",
="074525","TPK元大78購03   ","0","0","0","0","0","0","0","0","0","4,446,000","0","0","0","4,446,000","0","4,446,000","4,446,000",
"2448","晶電            ","4,899,000","1,420,000","3,479,000","0","0","0","1,310,000","0","1,310,000","-597,000","389,000","424,000","-35,000","572,000","1,134,000","-562,000","4,192,000",
="077521","智易麥證7B購01  ","2,000","0","2,000","6,218,000","1,820,000","4,398,000","0","0","0","4,138,000","0","0","0","6,258,000","2,120,000","4,138,000","4,140,000",
="075208","葡萄王麥證7A購01","0","0","0","4,400,000","207,000","4,193,000","0","0","0","4,086,000","0","1,000","-1,000","4,518,000","431,000","4,087,000","4,086,000",
"5880","合庫金          ","7,126,524","3,078,121","4,048,403","0","0","0","0","0","0","0","0","0","0","0","0","0","4,048,403",
="070408","鴻海日盛76購01  ","0","0","0","0","0","0","0","0","0","4,020,000","0","0","0","4,020,000","0","4,020,000","4,020,000",
"2014","中鴻            ","3,956,000","958,000","2,998,000","0","0","0","375,000","0","375,000","576,000","532,000","0","532,000","44,000","0","44,000","3,949,000",
="078352","啟碁麥證7C購01  ","0","0","0","4,620,000","530,000","4,090,000","0","0","0","3,936,000","0","0","0","4,620,000","684,000","3,936,000","3,936,000",
"2330","台積電          ","23,534,373","20,651,255","2,883,118","0","0","0","56,000","183,000","-127,000","1,090,000","761,000","186,000","575,000","740,000","225,000","515,000","3,846,118",
"1216","統一            ","5,706,756","2,105,578","3,601,178","0","0","0","4,000","0","4,000","231,000","100,000","4,000","96,000","170,000","35,000","135,000","3,836,178",
"2454","聯發科          ","6,595,699","2,943,903","3,651,796","0","0","0","0","13,000","-13,000","131,000","134,000","36,000","98,000","295,000","262,000","33,000","3,769,796",
="072846","葡萄王麥證77購01","0","0","0","5,874,000","1,953,000","3,921,000","0","0","0","3,769,000","1,000","0","1,000","6,019,000","2,251,000","3,768,000","3,769,000",
"2881","富邦金          ","6,247,218","2,477,940","3,769,278","0","0","0","0","150,000","-150,000","71,000","0","0","0","74,000","3,000","71,000","3,690,278",
"6153","嘉聯益          ","3,780,948","1,589,000","2,191,948","0","0","0","285,000","13,000","272,000","1,221,000","565,000","237,000","328,000","965,000","72,000","893,000","3,684,948",
"1402","遠東新          ","4,151,890","760,000","3,391,890","0","0","0","100,000","0","100,000","152,000","149,000","30,000","119,000","33,000","0","33,000","3,643,890",
="070690","A50正2群益76購01","0","0","0","0","0","0","0","0","0","3,281,000","0","0","0","3,281,000","0","3,281,000","3,281,000",
="077896","聯發科麥證7B購02","0","0","0","3,284,000","57,000","3,227,000","0","0","0","3,227,000","0","0","0","3,284,000","57,000","3,227,000","3,227,000",
"2915","潤泰全          ","3,922,000","1,031,800","2,890,200","0","0","0","0","0","0","331,000","2,000","24,000","-22,000","474,000","121,000","353,000","3,221,200",
"2353","宏碁            ","5,212,198","2,288,912","2,923,286","0","0","0","0","0","0","248,319","103,000","9,000","94,000","337,319","183,000","154,319","3,171,605",
="074951","敦南麥證7A購01  ","0","0","0","4,496,000","1,361,000","3,135,000","0","0","0","3,160,000","0","0","0","4,797,000","1,637,000","3,160,000","3,160,000",
"2801","彰銀            ","4,172,775","1,027,807","3,144,968","0","0","0","0","0","0","-6,000","0","4,000","-4,000","0","2,000","-2,000","3,138,968",
