"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","1,943,000","0","1,943,000","0","0","0","3,037,000","1,452,000","1,585,000","1,810,000",
="006207","FH滬深          ","0","0","0","0","88,000","-88,000","1,590,000","1,253,000","337,000","828,000",
="006205","富邦上証        ","1,000","0","1,000","0","0","0","7,104,000","3,955,000","3,149,000","807,000",
="006206","元大上證50      ","0","0","0","0","0","0","8,537,000","4,618,000","3,919,000","699,000",
="0054","元大台商50      ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0052","富邦科技        ","0","35,000","-35,000","0","0","0","36,000","35,000","1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0060","新台灣          ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="0059","富邦金融        ","0","0","0","0","0","0","8,000","0","8,000","-8,000",
="0055","元大MSCI金融    ","22,000","15,000","7,000","0","0","0","45,000","15,000","30,000","-8,000",
="0053","元大電子        ","0","0","0","0","0","0","38,000","0","38,000","-38,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","310,630","46,000","264,630","-218,630",
="0056","元大高股息      ","0","0","0","0","0","0","2,420,000","0","2,420,000","-2,420,000",
="0050","元大台灣50      ","1,000","1,011,000","-1,010,000","0","0","0","5,073,000","1,068,000","4,005,000","-3,947,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
